#Datetime;neutrons;muons;gamma;integration_time(s);V_in(Volt);temperature_in(°C);temperature_ext(°C);ur(%);pressure(hPa)
2023-12-28 13:00:00;894;5391;0;3608;13.3;19.2;0.0;0.0;987.2
2023-12-28 14:00:00;868;5452;0;3608;13.3;17.8;0.0;0.0;986.8
2023-12-28 15:00:00;907;5519;0;3609;13.2;16.9;0.0;0.0;986.2
2023-12-28 16:00:00;835;5345;0;3608;13.1;15.8;0.0;0.0;986.2
2023-12-28 17:00:00;928;5598;0;3609;12.7;12.8;0.0;0.0;985.7
2023-12-28 18:00:00;939;5459;0;3609;12.7;11.1;0.0;0.0;985.5
2023-12-28 19:00:00;906;5555;0;3608;12.7;10.2;0.0;0.0;985.7
2023-12-28 20:00:00;912;5417;0;3609;12.6;10.1;0.0;0.0;986.0
2023-12-28 21:00:00;920;5465;0;3608;12.6;9.7;0.0;0.0;986.0
2023-12-28 22:00:00;872;5357;0;3609;12.6;10.1;0.0;0.0;985.7
2023-12-28 23:00:00;951;5506;0;3609;12.7;9.5;0.0;0.0;985.7
2023-12-29 00:00:00;884;5494;0;3609;12.5;9.6;0.0;0.0;985.3
2023-12-29 01:00:00;946;5511;0;3608;12.5;10.0;0.0;0.0;985.1
2023-12-29 02:00:00;892;5350;0;3608;12.6;9.7;0.0;0.0;984.9
2023-12-29 03:00:00;896;5340;0;3610;12.6;10.4;0.0;0.0;984.2
2023-12-29 04:00:00;948;5469;0;3608;12.5;11.2;0.0;0.0;984.2
2023-12-29 05:00:00;935;5501;0;3608;12.5;10.6;0.0;0.0;983.8
2023-12-29 06:00:00;911;5467;0;3609;12.5;10.3;0.0;0.0;983.3
2023-12-29 07:00:00;949;5594;0;3608;12.6;9.6;0.0;0.0;983.1
2023-12-29 08:00:00;927;5485;0;3608;12.3;9.1;0.0;0.0;982.8
2023-12-29 09:00:00;945;5408;0;3607;13.1;13.3;0.0;0.0;982.9
2023-12-29 10:00:00;977;5430;0;3610;14.2;16.5;0.0;0.0;983.4
2023-12-29 11:00:00;945;5527;0;3607;13.4;15.0;0.0;0.0;983.9
2023-12-29 12:00:00;922;5604;0;3609;13.2;17.0;0.0;0.0;984.1
2023-12-29 13:00:00;958;5455;0;3609;13.2;18.5;0.0;0.0;983.6
2023-12-29 14:00:00;886;5582;0;3609;13.3;18.9;0.0;0.0;982.9
2023-12-29 15:00:00;883;5656;0;3608;13.2;16.1;0.0;0.0;982.2
2023-12-29 16:00:00;998;5636;0;3609;12.9;15.1;0.0;0.0;982.1
2023-12-29 17:00:00;973;5454;0;3608;12.7;12.9;0.0;0.0;982.1
2023-12-29 18:00:00;921;5477;0;3608;12.5;11.3;0.0;0.0;981.8
2023-12-29 19:00:00;920;5545;0;3609;12.6;12.1;0.0;0.0;981.4
2023-12-29 20:00:00;966;5514;0;3609;12.7;11.0;0.0;0.0;981.4
2023-12-29 21:00:00;928;5461;0;3608;12.7;11.1;0.0;0.0;981.5
2023-12-29 22:00:00;971;5428;0;3609;12.6;11.2;0.0;0.0;981.4
2023-12-29 23:00:00;922;5513;0;3609;12.6;11.0;0.0;0.0;981.4
2023-12-30 00:00:00;943;5560;0;3609;12.6;10.5;0.0;0.0;981.2
2023-12-30 01:00:00;950;5564;0;3608;12.3;10.5;0.0;0.0;981.0
2023-12-30 02:00:00;901;5353;0;3608;12.6;10.2;0.0;0.0;980.7
2023-12-30 03:00:00;912;5391;0;3608;12.5;10.1;0.0;0.0;980.7
2023-12-30 04:00:00;936;5479;0;3609;12.4;9.9;0.0;0.0;980.7
2023-12-30 05:00:00;944;5393;0;3608;12.4;9.8;0.0;0.0;980.2
2023-12-30 06:00:00;938;5480;0;3609;12.5;9.8;0.0;0.0;979.8
2023-12-30 07:00:00;922;5539;0;3608;12.5;9.6;0.0;0.0;980.1
2023-12-30 08:00:00;966;5479;0;3608;12.4;9.7;0.0;0.0;980.5
2023-12-30 09:00:00;927;5478;0;3608;12.5;10.3;0.0;0.0;981.1
2023-12-30 10:00:00;908;5336;0;3609;12.5;12.0;0.0;0.0;981.6
2023-12-30 11:00:00;866;5611;0;3608;13.2;16.6;0.0;0.0;981.8
2023-12-30 12:00:00;940;5479;0;3608;13.3;15.7;0.0;0.0;982.2
2023-12-30 13:00:00;883;5404;0;3608;13.3;16.8;0.0;0.0;981.7
2023-12-30 14:00:00;974;5516;0;3609;13.2;18.2;0.0;0.0;981.4
2023-12-30 15:00:00;914;5523;0;3609;12.9;14.5;0.0;0.0;981.0
2023-12-30 16:00:00;886;5552;0;3608;12.9;13.5;0.0;0.0;980.7
2023-12-30 17:00:00;947;5395;0;3609;12.7;11.7;0.0;0.0;980.9
2023-12-30 18:00:00;954;5492;0;3607;12.8;11.3;0.0;0.0;980.8
2023-12-30 19:00:00;984;5496;0;3609;12.7;10.9;0.0;0.0;980.8
2023-12-30 20:00:00;914;5402;0;3609;12.5;10.8;0.0;0.0;981.1
2023-12-30 21:00:00;954;5556;0;3609;12.5;10.7;0.0;0.0;981.1
2023-12-30 22:00:00;922;5504;0;3608;12.6;10.6;0.0;0.0;980.9
2023-12-30 23:00:00;969;5397;0;3608;12.6;10.5;0.0;0.0;980.8
2023-12-31 00:00:00;959;5576;0;3609;12.5;10.5;0.0;0.0;980.9
2023-12-31 01:00:00;916;5667;0;3608;12.5;10.4;0.0;0.0;980.9
2023-12-31 02:00:00;924;5362;0;3608;12.4;10.3;0.0;0.0;980.4
2023-12-31 03:00:00;935;5415;0;3609;12.5;10.2;0.0;0.0;979.7
2023-12-31 04:00:00;950;5429;0;3608;12.3;9.9;0.0;0.0;979.4
2023-12-31 05:00:00;894;5433;0;3609;12.4;9.7;0.0;0.0;978.7
2023-12-31 06:00:00;901;5552;0;3608;12.4;9.8;0.0;0.0;978.5
2023-12-31 07:00:00;950;5595;0;3609;12.4;9.8;0.0;0.0;978.3
2023-12-31 08:00:00;942;5439;0;3620;12.3;9.8;0.0;0.0;977.9
2023-12-31 09:00:00;940;5439;0;3608;12.5;11.0;0.0;0.0;977.5
2023-12-31 10:00:00;1000;5368;0;3608;12.8;12.1;0.0;0.0;977.5
2023-12-31 11:00:00;892;5580;0;3608;13.0;13.8;0.0;0.0;977.5
2023-12-31 12:00:00;1011;5633;0;3610;13.2;15.5;0.0;0.0;977.5
2023-12-31 13:00:00;950;5597;0;3608;13.3;15.5;0.0;0.0;976.5
2023-12-31 14:00:00;952;5406;0;3608;13.2;15.5;0.0;0.0;975.1
2023-12-31 15:00:00;1022;5477;0;3607;12.9;15.7;0.0;0.0;973.9
2023-12-31 16:00:00;988;5716;0;3609;12.6;14.8;0.0;0.0;972.9
2023-12-31 17:00:00;1018;5715;0;3608;12.7;14.2;0.0;0.0;972.2
2023-12-31 18:00:00;1070;5353;0;3606;12.6;14.3;0.0;0.0;971.8
2023-12-31 19:00:00;1030;5625;0;3611;12.5;14.5;0.0;0.0;971.2
2023-12-31 20:00:00;1019;5620;0;3609;12.4;14.3;0.0;0.0;970.9
2023-12-31 21:00:00;1043;5811;0;3608;12.3;14.1;0.0;0.0;970.6
2023-12-31 22:00:00;975;5610;0;3619;12.5;13.4;0.0;0.0;970.2
2023-12-31 23:00:00;977;5645;0;3608;12.4;12.9;0.0;0.0;970.5
2024-01-01 00:00:00;984;5817;0;3609;12.3;13.7;0.0;0.0;970.1
2024-01-01 01:00:00;1011;5643;0;3610;12.4;12.9;0.0;0.0;969.5
2024-01-01 02:00:00;988;5608;0;3610;12.4;11.1;0.0;0.0;970.7
2024-01-01 03:00:00;972;5609;0;3609;12.3;10.5;0.0;0.0;971.1
2024-01-01 04:00:00;1000;5713;0;3608;12.3;10.4;0.0;0.0;971.1
2024-01-01 05:00:00;968;5458;0;3608;12.3;9.6;0.0;0.0;971.0
2024-01-01 06:00:00;965;5602;0;3608;12.2;9.0;0.0;0.0;971.1
2024-01-01 07:00:00;1034;5609;0;3608;12.4;8.1;0.0;0.0;971.6
2024-01-01 08:00:00;1029;5490;0;3608;12.3;8.0;0.0;0.0;971.7
2024-01-01 09:00:00;1025;5686;0;3609;13.0;9.6;0.0;0.0;972.4
2024-01-01 10:00:00;987;5496;0;3608;13.3;11.5;0.0;0.0;973.0
2024-01-01 11:00:00;946;5642;0;3609;14.2;14.1;0.0;0.0;973.8
2024-01-01 12:00:00;954;5448;0;3609;14.3;16.4;0.0;0.0;974.0
2024-01-01 13:00:00;978;5732;0;3607;14.1;18.0;0.0;0.0;974.0
2024-01-01 14:00:00;939;5633;0;3631;14.2;18.0;0.0;0.0;973.7
2024-01-01 15:00:00;983;5728;0;3608;14.3;17.1;0.0;0.0;973.5
2024-01-01 16:00:00;1020;5650;0;3608;12.8;13.2;0.0;0.0;973.7
2024-01-01 18:00:00;1051;5442;0;3609;12.8;10.2;0.0;0.0;974.2
2024-01-01 19:00:00;962;5595;0;3608;12.7;9.4;0.0;0.0;974.6
2024-01-01 20:00:00;998;5618;0;3609;12.7;8.7;0.0;0.0;974.6
2024-01-01 21:00:00;967;5633;0;3608;12.7;8.1;0.0;0.0;974.9
2024-01-01 22:00:00;1017;5567;0;3608;12.6;7.4;0.0;0.0;975.9
2024-01-01 23:00:00;921;5732;0;3609;12.5;7.0;0.0;0.0;976.4
2024-01-02 00:00:00;1020;5678;0;3609;12.5;6.8;0.0;0.0;976.0
2024-01-02 01:00:00;1014;5564;0;3620;12.5;6.7;0.0;0.0;976.5
2024-01-02 02:00:00;972;5469;0;3608;12.6;6.8;0.0;0.0;976.6
2024-01-02 03:00:00;1034;5554;0;3609;12.5;5.6;0.0;0.0;976.3
2024-01-02 04:00:00;971;5738;0;3608;12.5;5.5;0.0;0.0;976.1
2024-01-02 05:00:00;975;5558;0;3608;12.5;4.6;0.0;0.0;976.1
2024-01-02 06:00:00;1027;5539;0;3609;12.4;4.6;0.0;0.0;975.9
2024-01-02 07:00:00;1041;5508;0;3608;12.5;4.9;0.0;0.0;975.8
2024-01-02 08:00:00;949;5613;0;3609;12.4;5.5;0.0;0.0;975.5
2024-01-02 09:00:00;988;5539;0;3608;12.5;6.5;0.0;0.0;975.8
2024-01-02 10:00:00;1066;5594;0;3609;12.5;7.9;0.0;0.0;976.1
2024-01-02 11:00:00;1023;5482;0;3608;13.1;10.3;0.0;0.0;976.4
2024-01-02 12:00:00;971;5519;0;3609;13.4;12.5;0.0;0.0;976.2
2024-01-02 13:00:00;942;5494;0;3608;14.4;15.1;0.0;0.0;975.7
2024-01-02 14:00:00;1008;5719;0;3608;14.4;17.1;0.0;0.0;975.8
2024-01-02 15:00:00;976;5543;0;3609;13.4;14.4;0.0;0.0;975.0
2024-01-02 16:00:00;1050;5727;0;3608;13.3;16.3;0.0;0.0;974.4
2024-01-02 17:00:00;982;5757;0;3608;12.9;13.3;0.0;0.0;973.8
2024-01-02 18:00:00;1033;5560;0;3609;12.8;11.0;0.0;0.0;974.0
2024-01-02 19:00:00;1013;5543;0;3608;12.6;9.9;0.0;0.0;973.3
2024-01-02 20:00:00;978;5548;0;3609;12.6;9.8;0.0;0.0;973.0
2024-01-02 21:00:00;967;5552;0;3608;12.5;10.5;0.0;0.0;972.7
2024-01-02 22:00:00;1003;5762;0;3609;12.5;11.2;0.0;0.0;972.6
2024-01-02 23:00:00;1014;5418;0;3608;12.6;10.8;0.0;0.0;971.8
2024-01-03 00:00:00;1010;5542;0;3609;12.5;11.6;0.0;0.0;971.7
2024-01-03 01:00:00;1058;5543;0;3608;12.5;11.7;0.0;0.0;971.2
2024-01-03 02:00:00;941;5441;0;3609;12.6;9.5;0.0;0.0;970.6
2024-01-03 03:00:00;1003;5677;0;3608;12.6;8.0;0.0;0.0;970.3
2024-01-03 04:00:00;969;5495;0;3609;12.5;7.6;0.0;0.0;969.8
2024-01-03 05:00:00;1082;5485;0;3608;12.4;7.2;0.0;0.0;969.5
2024-01-03 06:00:00;1010;5588;0;3609;12.4;7.0;0.0;0.0;969.3
2024-01-03 07:00:00;1058;5579;0;3609;12.3;7.0;0.0;0.0;969.3
2024-01-03 08:00:00;1102;5648;0;3608;12.5;6.8;0.0;0.0;969.5
2024-01-03 09:00:00;1016;5452;0;3608;12.4;7.0;0.0;0.0;969.9
2024-01-03 10:00:00;996;5378;0;3609;13.3;11.5;0.0;0.0;970.2
2024-01-03 11:00:00;990;5612;0;3608;13.3;14.3;0.0;0.0;970.2
2024-01-03 12:00:00;1015;5655;0;3608;14.2;15.4;0.0;0.0;970.1
2024-01-03 13:00:00;973;5575;0;3608;14.2;16.7;0.0;0.0;970.2
2024-01-03 14:00:00;1054;5669;0;3609;13.3;18.0;0.0;0.0;970.2
2024-01-03 15:00:00;998;5568;0;3608;13.2;18.8;0.0;0.0;969.7
2024-01-03 16:00:00;1066;5641;0;3608;13.4;17.6;0.0;0.0;969.4
2024-01-03 17:00:00;1012;5550;0;3608;12.7;14.0;0.0;0.0;969.1
2024-01-03 18:00:00;1033;5660;0;3608;12.6;10.9;0.0;0.0;968.7
2024-01-03 19:00:00;1044;5589;0;3610;12.6;10.1;0.0;0.0;968.3
2024-01-03 20:00:00;1061;5640;0;3608;12.7;9.3;0.0;0.0;968.4
2024-01-03 21:00:00;1037;5691;0;3608;12.6;8.9;0.0;0.0;968.1
2024-01-03 22:00:00;1067;5516;0;3609;12.6;8.7;0.0;0.0;968.0
2024-01-03 23:00:00;1083;5695;0;3609;12.5;8.5;0.0;0.0;968.2
2024-01-04 00:00:00;1042;5657;0;3608;12.6;9.4;0.0;0.0;967.6
2024-01-04 01:00:00;1035;5566;0;3620;12.5;8.6;0.0;0.0;967.3
2024-01-04 02:00:00;1021;5524;0;3608;12.4;11.2;0.0;0.0;966.4
2024-01-04 03:00:00;999;5627;0;3608;12.6;8.4;0.0;0.0;966.4
2024-01-04 04:00:00;1018;5556;0;3609;12.5;7.7;0.0;0.0;967.2
2024-01-04 05:00:00;1034;5596;0;3610;12.5;7.5;0.0;0.0;967.7
2024-01-04 06:00:00;1043;5435;0;3607;12.5;7.8;0.0;0.0;968.2
2024-01-04 07:00:00;1030;5481;0;3608;12.5;8.2;0.0;0.0;968.0
2024-01-04 08:00:00;1058;5584;0;3608;12.5;8.2;0.0;0.0;968.5
2024-01-04 09:00:00;987;5545;0;3608;12.9;10.4;0.0;0.0;969.4
2024-01-04 10:00:00;1096;5539;0;3609;13.2;14.8;0.0;0.0;969.4
2024-01-04 11:00:00;1025;5777;0;3609;14.1;18.3;0.0;0.0;970.3
2024-01-04 12:00:00;1037;5732;0;3609;14.3;19.0;0.0;0.0;970.4
2024-01-04 13:00:00;971;5643;0;3607;14.3;20.8;0.0;0.0;971.2
2024-01-04 14:00:00;1012;5627;0;3609;14.3;22.5;0.0;0.0;970.9
2024-01-04 15:00:00;951;5451;0;3609;13.3;23.0;0.0;0.0;970.5
2024-01-04 16:00:00;1011;5641;0;3609;13.3;22.7;0.0;0.0;970.1
2024-01-04 17:00:00;1017;5648;0;3608;13.3;19.0;0.0;0.0;970.6
2024-01-04 18:00:00;1039;5634;0;3608;12.8;15.4;0.0;0.0;970.5
2024-01-04 19:00:00;986;5475;0;3609;12.7;13.7;0.0;0.0;970.6
2024-01-04 20:00:00;1043;5564;0;3608;12.6;13.3;0.0;0.0;970.6
2024-01-04 21:00:00;1046;5633;0;3608;12.5;13.1;0.0;0.0;970.7
2024-01-04 22:00:00;1039;5637;0;3609;12.7;12.6;0.0;0.0;970.9
2024-01-04 23:00:00;1018;5548;0;3608;12.6;12.4;0.0;0.0;971.0
2024-01-05 00:00:00;1074;5392;0;3609;12.5;11.8;0.0;0.0;971.5
2024-01-05 01:00:00;1026;5570;0;3609;12.6;11.4;0.0;0.0;971.7
2024-01-05 02:00:00;1022;5611;0;3608;12.5;10.7;0.0;0.0;971.8
2024-01-05 03:00:00;1075;5720;0;3608;12.6;10.7;0.0;0.0;971.7
2024-01-05 04:00:00;1033;5709;0;3608;12.6;9.6;0.0;0.0;971.4
2024-01-05 05:00:00;971;5710;0;3609;12.5;9.1;0.0;0.0;971.5
2024-01-05 06:00:00;997;5531;0;3609;12.4;8.4;0.0;0.0;970.8
2024-01-05 07:00:00;1006;5562;0;3609;12.3;8.3;0.0;0.0;970.8
2024-01-05 08:00:00;1014;5569;0;3609;12.5;9.2;0.0;0.0;970.4
2024-01-05 09:00:00;1028;5608;0;3608;12.4;8.7;0.0;0.0;970.3
2024-01-05 10:00:00;1017;5611;0;3609;12.5;12.2;0.0;0.0;970.1
2024-01-05 11:00:00;995;5589;0;3619;12.6;13.8;0.0;0.0;969.9
2024-01-05 12:00:00;984;5554;0;3609;14.3;18.4;0.0;0.0;970.0
2024-01-05 13:00:00;1011;5454;0;3608;13.2;16.9;0.0;0.0;969.4
2024-01-05 14:00:00;1033;5734;0;3608;13.0;15.9;0.0;0.0;968.3
2024-01-05 15:00:00;1059;5906;0;3608;12.8;13.9;0.0;0.0;967.4
2024-01-05 16:00:00;1044;5887;0;3609;12.7;12.9;0.0;0.0;966.3
2024-01-05 17:00:00;1026;5763;0;3608;12.7;12.5;0.0;0.0;965.9
2024-01-05 18:00:00;1020;5468;0;3608;12.6;12.6;0.0;0.0;965.0
2024-01-05 19:00:00;1087;5749;0;3609;12.6;12.1;0.0;0.0;964.6
2024-01-05 20:00:00;1068;5626;0;3607;12.6;11.8;0.0;0.0;963.8
2024-01-05 21:00:00;1014;5673;0;3609;12.5;12.1;0.0;0.0;963.4
2024-01-05 22:00:00;1083;5741;0;3608;12.4;12.2;0.0;0.0;963.2
2024-01-05 23:00:00;1070;5701;0;3609;12.5;12.2;0.0;0.0;962.5
2024-01-06 00:00:00;1048;5556;0;3608;12.3;12.4;0.0;0.0;961.9
2024-01-06 01:00:00;1058;5800;0;3608;12.4;11.7;0.0;0.0;961.8
2024-01-06 02:00:00;1061;5692;0;3609;12.3;10.9;0.0;0.0;961.7
2024-01-06 03:00:00;1032;5647;0;3609;12.3;10.1;0.0;0.0;961.2
2024-01-06 04:00:00;1091;5601;0;3609;12.4;9.5;0.0;0.0;961.0
2024-01-06 05:00:00;1070;5738;0;3608;12.3;9.3;0.0;0.0;960.9
2024-01-06 06:00:00;1082;5674;0;3609;12.2;9.1;0.0;0.0;960.3
2024-01-06 07:00:00;1084;5659;0;3619;12.4;8.8;0.0;0.0;960.1
2024-01-06 08:00:00;1042;5617;0;3609;12.3;8.5;0.0;0.0;960.1
2024-01-06 09:00:00;1074;5692;0;3609;12.3;8.5;0.0;0.0;960.2
2024-01-06 10:00:00;1015;5825;0;3608;12.3;8.7;0.0;0.0;960.2
2024-01-06 11:00:00;1059;5726;0;3608;12.3;8.9;0.0;0.0;960.5
2024-01-06 12:00:00;1010;5647;0;3609;12.2;9.0;0.0;0.0;960.5
2024-01-06 13:00:00;1070;5575;0;3609;12.5;9.7;0.0;0.0;960.2
2024-01-06 14:00:00;1100;5619;0;3609;12.4;9.8;0.0;0.0;959.8
2024-01-06 15:00:00;1093;5681;0;3608;12.3;9.6;0.0;0.0;959.3
2024-01-06 16:00:00;1090;5695;0;3610;12.4;9.2;0.0;0.0;958.6
2024-01-06 17:00:00;1038;5996;0;3611;12.2;9.1;0.0;0.0;958.7
2024-01-06 18:00:00;1028;5651;0;3608;12.2;8.9;0.0;0.0;958.7
2024-01-06 19:00:00;1083;5722;0;3610;12.1;8.9;0.0;0.0;958.5
2024-01-06 20:00:00;1112;5671;0;3609;12.2;8.9;0.0;0.0;958.4
2024-01-06 21:00:00;1051;5828;0;3608;12.3;9.0;0.0;0.0;958.4
2024-01-06 22:00:00;1031;5880;0;3612;12.2;9.1;0.0;0.0;958.1
2024-01-06 23:00:00;1037;5639;0;3612;12.5;9.1;0.0;0.0;957.9
2024-01-07 00:00:00;1074;5709;0;3614;12.3;9.0;0.0;0.0;957.7
2024-01-07 01:00:00;1067;5608;0;3615;12.1;9.1;0.0;0.0;957.8
2024-01-07 02:00:00;1055;5748;0;3614;12.2;9.2;0.0;0.0;957.6
2024-01-07 03:00:00;1093;5769;0;3614;12.2;9.2;0.0;0.0;957.8
2024-01-07 04:00:00;1107;5883;0;3606;12.1;9.1;0.0;0.0;958.1
2024-01-07 05:00:00;985;5813;0;3606;12.1;9.0;0.0;0.0;958.1
2024-01-07 06:00:00;1060;5917;0;3605;12.2;9.0;0.0;0.0;958.0
2024-01-07 07:00:00;1037;5873;0;3607;12.2;8.9;0.0;0.0;958.0
2024-01-07 08:00:00;1036;5794;0;3608;12.2;8.8;0.0;0.0;958.3
2024-01-07 09:00:00;1061;5878;0;3609;12.1;8.7;0.0;0.0;958.6
2024-01-07 10:00:00;1006;5663;0;3615;11.8;8.8;0.0;0.0;958.8
2024-01-07 11:00:00;1010;5578;0;3608;11.8;8.8;0.0;0.0;959.4
2024-01-07 12:00:00;1047;5583;0;3609;12.4;8.9;0.0;0.0;960.2
2024-01-07 13:00:00;972;5544;0;3612;11.2;9.1;0.0;0.0;960.6
2024-01-08 13:00:00;537;170;0;3613;13.2;13.6;0.0;0.0;972.4
2024-01-08 14:00:00;1012;5443;0;3609;13.1;13.4;0.0;0.0;972.2
2024-01-08 15:00:00;900;5623;0;3608;13.1;14.5;0.0;0.0;971.3
2024-01-08 16:00:00;948;5503;0;3608;13.0;13.1;0.0;0.0;972.4
2024-01-08 17:00:00;1061;5777;0;3609;12.5;10.6;0.0;0.0;971.0
2024-01-08 18:00:00;1029;5592;0;3607;12.4;9.4;0.0;0.0;970.5
2024-01-08 19:00:00;931;5618;0;3608;12.3;8.0;0.0;0.0;973.1
2024-01-08 20:00:00;993;5685;0;3609;12.4;7.7;0.0;0.0;973.8
2024-01-08 21:00:00;916;5687;0;3609;12.3;7.3;0.0;0.0;974.7
2024-01-09 10:00:00;565;251;0;3607;14.2;9.2;0.0;0.0;980.5
2024-01-09 11:00:00;957;5550;0;3609;14.2;10.3;0.0;0.0;981.2
2024-01-09 12:00:00;932;5483;0;3608;14.4;12.6;0.0;0.0;981.7
2024-01-09 13:00:00;923;5419;0;3609;13.0;11.2;0.0;0.0;982.1
2024-01-09 14:00:00;916;5490;0;3608;13.2;11.0;0.0;0.0;982.1
2024-01-09 15:00:00;982;5572;0;3609;13.1;11.0;0.0;0.0;981.9
2024-01-09 16:00:00;857;5622;0;3608;12.8;9.5;0.0;0.0;981.9
2024-01-09 17:00:00;928;5509;0;3608;12.6;8.3;0.0;0.0;982.6
2024-01-09 18:00:00;911;5426;0;3609;12.7;7.5;0.0;0.0;983.0
2024-01-09 19:00:00;923;5598;0;3608;12.6;7.0;0.0;0.0;983.4
2024-01-09 20:00:00;841;5608;0;3609;12.6;6.8;0.0;0.0;983.9
2024-01-09 21:00:00;932;5383;0;3608;12.6;6.5;0.0;0.0;984.2
2024-01-09 22:00:00;923;5448;0;3609;12.5;6.2;0.0;0.0;984.3
2024-01-09 23:00:00;917;5532;0;3608;12.5;6.0;0.0;0.0;984.6
2024-01-10 00:00:00;927;5442;0;3608;12.4;5.8;0.0;0.0;984.8
2024-01-10 01:00:00;868;5485;0;3608;12.5;5.5;0.0;0.0;985.2
2024-01-10 02:00:00;875;5509;0;3609;12.3;5.2;0.0;0.0;985.2
2024-01-10 03:00:00;893;5400;0;3608;12.5;4.6;0.0;0.0;985.1
2024-01-10 04:00:00;952;5439;0;3608;12.3;3.8;0.0;0.0;985.4
2024-01-10 05:00:00;904;5411;0;3609;12.3;3.7;0.0;0.0;985.5
2024-01-10 06:00:00;927;5453;0;3609;12.4;3.7;0.0;0.0;985.4
2024-01-10 07:00:00;883;5566;0;3608;12.3;2.9;0.0;0.0;985.4
2024-01-10 08:00:00;930;5464;0;3609;12.2;2.6;0.0;0.0;985.5
2024-01-10 09:00:00;884;5450;0;3608;12.5;3.6;0.0;0.0;986.0
2024-01-10 10:00:00;896;5455;0;3608;13.1;6.5;0.0;0.0;986.4
2024-01-10 11:00:00;899;5454;0;3604;12.9;6.7;0.0;0.0;987.0
2024-01-10 12:00:00;851;5535;0;3613;13.1;7.3;0.0;0.0;987.5
2024-01-10 13:00:00;879;5440;0;3608;13.0;7.9;0.0;0.0;987.6
2024-01-10 14:00:00;892;5347;0;3609;13.1;8.5;0.0;0.0;987.3
2024-01-10 15:00:00;941;5289;0;3608;12.8;7.5;0.0;0.0;986.9
2024-01-10 16:00:00;929;5488;0;3609;12.7;7.2;0.0;0.0;986.6
2024-01-10 17:00:00;889;5661;0;3609;12.5;6.0;0.0;0.0;986.4
2024-01-10 18:00:00;881;5300;0;3609;12.4;5.3;0.0;0.0;986.6
2024-01-10 19:00:00;872;5568;0;3608;12.3;5.0;0.0;0.0;986.5
2024-01-10 20:00:00;903;5361;0;3609;12.2;4.9;0.0;0.0;986.7
2024-01-10 21:00:00;876;5454;0;3609;12.4;4.8;0.0;0.0;986.7
2024-01-10 22:00:00;887;5564;0;3609;12.3;4.7;0.0;0.0;986.8
2024-01-10 23:00:00;882;5415;0;3608;12.2;4.7;0.0;0.0;986.7
2024-01-11 01:00:00;918;5585;0;3608;12.1;4.6;0.0;0.0;986.5
2024-01-11 13:00:00;940;5516;0;3608;14.2;11.5;0.0;0.0;984.6
2024-01-11 14:00:00;908;5589;0;3609;14.3;13.8;0.0;0.0;983.9
2024-01-11 15:00:00;938;5449;0;3607;14.2;15.2;0.0;0.0;983.0
2024-01-11 16:00:00;900;5623;0;3610;14.2;14.7;0.0;0.0;982.5
2024-01-11 17:00:00;927;5672;0;3608;13.0;9.9;0.0;0.0;982.2
2024-01-11 18:00:00;1002;5577;0;3608;12.7;6.2;0.0;0.0;981.7
2024-01-11 19:00:00;909;5486;0;3609;12.6;5.3;0.0;0.0;981.7
2024-01-11 20:00:00;982;5410;0;3609;12.7;4.0;0.0;0.0;982.1
2024-01-11 21:00:00;926;5522;0;3608;12.5;3.5;0.0;0.0;981.9
2024-01-11 22:00:00;835;5685;0;3609;12.6;3.2;0.0;0.0;982.1
2024-01-11 23:00:00;977;5276;0;3609;12.5;3.1;0.0;0.0;982.0
2024-01-12 00:00:00;890;5389;0;3609;12.6;3.0;0.0;0.0;982.3
2024-01-12 01:00:00;895;5506;0;3607;12.4;2.7;0.0;0.0;982.5
2024-01-12 02:00:00;916;5512;0;3609;12.6;2.6;0.0;0.0;982.4
2024-01-12 03:00:00;951;5651;0;3609;12.6;2.9;0.0;0.0;981.8
2024-01-12 04:00:00;973;5539;0;3608;12.5;2.5;0.0;0.0;982.0
2024-01-12 05:00:00;961;5400;0;3609;12.5;2.8;0.0;0.0;981.6
2024-01-12 06:00:00;909;5622;0;3608;12.3;2.9;0.0;0.0;981.2
2024-01-12 07:00:00;1000;5421;0;3609;12.5;2.9;0.0;0.0;981.5
2024-01-12 08:00:00;936;5524;0;3608;12.4;3.0;0.0;0.0;981.9
2024-01-12 09:00:00;848;5338;0;3608;13.1;6.4;0.0;0.0;982.0
2024-01-12 10:00:00;883;5454;0;3608;13.3;9.3;0.0;0.0;982.7
2024-01-12 11:00:00;870;5562;0;3609;14.2;11.9;0.0;0.0;983.1
2024-01-12 12:00:00;878;5555;0;3609;14.3;12.9;0.0;0.0;983.5
2024-01-12 13:00:00;949;5438;0;3609;14.2;14.8;0.0;0.0;983.8
2024-01-12 14:00:00;930;5483;0;3609;14.2;16.1;0.0;0.0;983.7
2024-01-12 15:00:00;897;5439;0;3608;14.2;16.9;0.0;0.0;983.3
2024-01-12 16:00:00;920;5525;0;3608;14.4;16.4;0.0;0.0;982.8
2024-01-12 17:00:00;903;5398;0;3608;13.1;11.5;0.0;0.0;982.8
2024-01-12 18:00:00;931;5632;0;3608;12.7;7.3;0.0;0.0;982.9
2024-01-12 19:00:00;910;5716;0;3609;12.8;7.0;0.0;0.0;983.1
2024-01-12 20:00:00;903;5326;0;3608;12.7;6.5;0.0;0.0;982.9
2024-01-12 21:00:00;886;5474;0;3608;12.6;5.6;0.0;0.0;983.6
