#Datetime,soil_moisture_gravimetric[g/g],soil_moisture_volumetric[m3/m3],neutrons,muons,gamma,integration_time(s),V_in(Volt),temperature_in(°C),temperature_ext(°C),ur(%),pressure(hPa)
2023-05-19 20:00:00,0.27179013915888,0.40768520873832,925.71994581728,5596.9972257445,,3608,12.38,15.19,0,0,978.17
2023-05-19 21:00:00,0.27391686698118,0.41087530047177,927.00618460724,5602.3836679796,,3609,12.51,15.05,0,0,978.32
2023-05-19 22:00:00,0.27551233662211,0.41326850493317,924.9306735672,5592.4585881622,,3608,12.6,14.75,0,0,978.32
2023-05-19 23:00:00,0.27073251115078,0.40609876672618,930.27314817531,5593.3905901195,,3609,12.53,14.62,0,0,978.23
2023-05-20 00:00:00,0.27441705557457,0.41162558336186,922.70369086235,5580.6349447233,,3608,12.5,14.31,0,0,977.91
2023-05-20 01:00:00,0.2721365709925,0.40820485648875,929.3423727058,5569.1005070642,,3609,12.38,14.44,0,0,977.39
2023-05-20 02:00:00,0.27027158899851,0.40540738349777,930.51661916138,5583.0373202812,,3608,12.38,14.46,0,0,977.14
2023-05-20 03:00:00,0.27016354934539,0.40524532401808,932.9516508846,5577.506802028,,3609,12.51,14.46,0,0,976.54
2023-05-20 04:00:00,0.27190144660816,0.40785216991224,936.84732328251,5578.5519076262,,3609,12.43,14.77,0,0,976.09
2023-05-20 05:00:00,0.26990859428279,0.40486289142418,943.20291226022,5593.9625586256,,3610,12.35,15.24,0,0,975.92
2023-05-20 06:00:00,0.27369027549278,0.41053541323916,941.61520801254,5578.0475307012,,3611,12.68,15.92,0,0,975.55
2023-05-20 07:00:00,0.27578797782737,0.41368196674106,937.06685243163,5595.2798482516,,3614,12.57,16.55,0,0,975.68
2023-05-20 08:00:00,0.27776748106355,0.41665122159533,939.3716872316,5613.1599953739,,3611,12.96,18.3,0,0,975.62
2023-05-20 09:00:00,0.27829046888839,0.41743570333258,937.93591482799,5611.2517957617,,3608,13.06,19.14,0,0,975.27
2023-05-20 10:00:00,0.27962577514203,0.41943866271304,937.27773641097,5618.1460325375,,3609,12.7,18.11,0,0,975.13
2023-05-20 11:00:00,0.27667535076452,0.41501302614677,934.69844847086,5604.7200018442,,3608,12.76,18.97,0,0,975.17
2023-05-20 12:00:00,0.28013463809283,0.42020195713925,933.53281908936,5600.5256832968,,3609,12.81,18.93,0,0,974.91
2023-05-20 13:00:00,0.27963734709263,0.41945602063895,924.45374187303,5592.5517476788,,3608,12.83,19.07,0,0,974.93
2023-05-20 14:00:00,0.28007821286532,0.42011731929798,921.59141636106,5573.1605399025,,3608,12.93,19.74,0,0,974.86
2023-05-20 15:00:00,0.28077070468602,0.42115605702903,915.29137002804,5561.0389945553,,3609,12.53,18.78,0,0,974.71
2023-05-20 16:00:00,0.27894252399141,0.41841378598712,914.68598857249,5561.4794878461,,3609,12.37,17.67,0,0,974.62
2023-05-20 17:00:00,0.28002998734662,0.42004498101993,908.55948366978,5557.1151688587,,3608,12.4,17.59,0,0,974.78
2023-05-20 18:00:00,0.27870433068264,0.41805649602396,909.63598102723,5556.3218208299,,3611,12.46,16.97,0,0,975.03
2023-05-20 19:00:00,0.28317904041897,0.42476856062846,907.39867539453,5547.2212571907,,3608,12.51,16.24,0,0,975.25
2023-05-20 20:00:00,0.28165122493423,0.42247683740135,907.64248555795,5529.6422867415,,3610,12.46,15.95,0,0,975.36
2023-05-20 21:00:00,0.28067389437396,0.42101084156094,910.32236669065,5530.0125506633,,3606,12.38,15.75,0,0,975.5
2023-05-20 22:00:00,0.27977842272895,0.41966763409343,913.86851560238,5530.4226036188,,3609,12.29,15.69,0,0,975.36
2023-05-20 23:00:00,0.28030203685763,0.42045305528644,913.77192797087,5534.0548446974,,3610,12.3,15.54,0,0,975.3
2023-05-21 00:00:00,0.28000638471602,0.42000957707403,916.52716912067,5545.3962550163,,3611,12.37,15.48,0,0,974.98
2023-05-21 01:00:00,0.28426530166607,0.42639795249911,917.10429348211,5549.9656916871,,3615,12.26,15.37,0,0,974.59
2023-05-21 02:00:00,0.28556567146883,0.42834850720325,914.90568875235,5550.8917626003,,3613,12.25,15.25,0,0,973.93
2023-05-21 03:00:00,0.28765647135555,0.43148470703332,916.58065911518,5556.5024926985,,3615,11.94,15.31,0,0,973.26
2023-05-21 04:00:00,0.29047220927877,0.43570831391816,912.74209135461,5557.2412068623,,3606,12.34,15.42,0,0,973.33
2023-05-21 05:00:00,0.29060994987704,0.43591492481556,915.69343041666,5544.6586874796,,3608,12.39,17.98,0,0,973.5
2023-05-21 06:00:00,0.28900653083955,0.43350979625932,917.54715246914,5545.0651464087,,3610,13.55,20.74,0,0,973.69
2023-05-21 07:00:00,0.28958988193236,0.43438482289853,917.54176059694,5545.4574968783,,3609,14.03,26.23,0,0,973.55
2023-05-21 08:00:00,0.29006907848946,0.43510361773418,914.19484902312,5547.9489264773,,3609,14.15,28.9,0,0,973.92
2023-05-21 09:00:00,0.28696987965052,0.43045481947578,913.00775211824,5527.4899207174,,3608,14.27,29.68,0,0,973.93
2023-05-21 10:00:00,0.28715048103366,0.43072572155049,909.15861293971,5526.9042551613,,3609,14.27,29.62,0,0,974.11
2023-05-21 11:00:00,0.28673802751348,0.43010704127023,910.08170097117,5523.3284804854,,3608,14.21,31,0,0,974.49
2023-05-21 12:00:00,0.28208970376504,0.42313455564757,915.10564476222,5508.069131963,,3608,14.22,31.97,0,0,974.09
2023-05-21 13:00:00,0.2787743355188,0.4181615032782,919.33324156001,5497.9658373068,,3609,14.33,33.23,0,0,974.09
2023-05-21 14:00:00,0.27719502552754,0.41579253829131,924.2710031511,5495.6953582311,,3608,13.17,31.87,0,0,973.66
2023-05-21 15:00:00,0.27487286077705,0.41230929116558,925.23229567896,5483.9329480346,,3609,14.26,32.5,0,0,973.37
2023-05-21 16:00:00,0.27473340995714,0.41210011493571,929.602518106,5484.7823051084,,3609,13.28,30.75,0,0,973.58
2023-05-21 17:00:00,0.27046554984483,0.40569832476724,932.7319149169,5488.7645634445,,3608,12.72,28.38,0,0,973.16
2023-05-21 18:00:00,0.2719163260359,0.40787448905386,930.67715083935,5501.9475381091,,3608,12.7,22.4,0,0,973.25
2023-05-21 19:00:00,0.27195305612789,0.40792958419183,929.57857443192,5494.9926258958,,3608,12.64,19.47,0,0,973.51
2023-05-21 20:00:00,0.27168598909868,0.40752898364802,930.85028453299,5477.3395897277,,3608,12.64,18.46,0,0,974.22
2023-05-21 21:00:00,0.26992843599212,0.40489265398818,933.52559857503,5487.9650296795,,3609,12.46,17.43,0,0,974.78
2023-05-21 22:00:00,0.27095774561671,0.40643661842506,933.56412160757,5477.0907591353,,3608,12.53,16.98,0,0,974.86
2023-05-21 23:00:00,0.27094100667226,0.40641151000839,933.38468187919,5484.8872235272,,3610,12.62,16.46,0,0,974.97
2023-05-22 00:00:00,0.26872979224901,0.40309468837352,932.67932421054,5503.2799616111,,3608,12.43,16.2,0,0,974.77
2023-05-22 01:00:00,0.26429894333148,0.39644841499722,936.32912513683,5510.9212078095,,3608,12.5,15.78,0,0,974.46
2023-05-22 02:00:00,0.26012330532388,0.39018495798582,938.5430199186,5509.6834058194,,3609,12.56,15.6,0,0,974.47
2023-05-22 03:00:00,0.25687241929988,0.38530862894982,942.57560606257,5516.1553201139,,3609,12.62,15.4,0,0,974.45
2023-05-22 04:00:00,0.25766261941808,0.38649392912712,937.03487726022,5514.5666054593,,3608,12.46,16.91,0,0,974.39
2023-05-22 05:00:00,0.25781485917726,0.3867222887659,933.79265369868,5511.6277552676,,3608,12.83,21.37,0,0,974.58
2023-05-22 06:00:00,0.25936289187048,0.38904433780573,935.41849924098,5513.2436381358,,3609,13.21,24.89,0,0,974.93
2023-05-22 07:00:00,0.25520989808543,0.38281484712815,945.37576874481,5528.3179561763,,3607,14.17,28.11,0,0,975.39
2023-05-22 08:00:00,0.25297834508042,0.37946751762062,947.51569158279,5545.7045596991,,3609,14.25,30.26,0,0,975.52
2023-05-22 09:00:00,0.25234591581667,0.378518873725,947.25310301443,5542.1106426432,,3608,14.21,30.7,0,0,975.46
2023-05-22 10:00:00,0.2493827185146,0.3740740777719,952.80746903001,5554.2334975139,,3608,14.26,31.05,0,0,975.57
2023-05-22 11:00:00,0.24759645305868,0.37139467958802,955.29004250213,5536.3211404498,,3609,14.07,31.79,0,0,975.2
2023-05-22 12:00:00,0.2486962548401,0.37304438226014,956.23719500828,5533.5767466537,,3608,14.25,33.63,0,0,975.08
2023-05-22 13:00:00,0.24883982644706,0.37325973967059,954.81600429138,5540.5032675575,,3608,14.17,35.32,0,0,974.84
2023-05-22 14:00:00,0.25027695021466,0.375415425322,950.79812131187,5547.2205087787,,3608,13.17,32.8,0,0,974.57
2023-05-22 15:00:00,0.25276162612088,0.37914243918132,945.61950266765,5557.5933380857,,3610,13.13,33.21,0,0,974.15
2023-05-22 16:00:00,0.25241090322774,0.37861635484161,951.01478537461,5554.3376755727,,3608,13.08,32.65,0,0,973.74
2023-05-22 17:00:00,0.25726937281738,0.38590405922607,949.77912988527,5580.9215526015,,3608,12.72,31.58,0,0,973.64
2023-05-22 18:00:00,0.25664279216476,0.38496418824714,948.28147550237,5573.9027618896,,3610,12.61,24.35,0,0,974.21
2023-05-22 19:00:00,0.25444762900624,0.38167144350936,942.58150175844,5563.9714609,,3608,12.53,21.76,0,0,974.38
2023-05-22 20:00:00,0.25169055139712,0.37753582709568,947.15643022622,5550.4110055556,,3609,12.53,20.2,0,0,974.87
2023-05-22 21:00:00,0.25396599693778,0.38094899540666,945.30558882386,5564.9844697106,,3609,12.61,18.98,0,0,975.2
2023-05-22 22:00:00,0.25543183161271,0.38314774741906,941.34691719753,5576.710721606,,3609,12.57,18.54,0,0,975.3
2023-05-22 23:00:00,0.25514680971475,0.38272021457213,939.12077301555,5592.9382006505,,3608,12.48,18,0,0,975.58
2023-05-23 00:00:00,0.25841144238508,0.38761716357762,934.61569778327,5606.6185805529,,3608,12.53,17.3,0,0,975.32
2023-05-23 01:00:00,0.25899397089877,0.38849095634815,934.44442185752,5598.5360341756,,3609,12.45,16.85,0,0,975.04
2023-05-23 02:00:00,0.25978074554684,0.38967111832026,939.68240522328,5609.1141392254,,3608,12.57,16.73,0,0,975.15
2023-05-23 03:00:00,0.25841920541071,0.38762880811607,947.13508750831,5592.9375407681,,3609,12.48,16.5,0,0,974.88
2023-05-23 04:00:00,0.25294489316481,0.37941733974722,948.69973200837,5580.094796834,,3609,12.43,18.1,0,0,974.92
2023-05-23 05:00:00,0.25241866396184,0.37862799594275,953.43076954557,5567.783260721,,3607,13,23.69,0,0,974.96
2023-05-23 06:00:00,0.25345512005565,0.38018268008348,951.05908268967,5561.5448483398,,3609,13.25,27.89,0,0,975.09
2023-05-23 07:00:00,0.25360360196647,0.38040540294971,954.95716685761,5563.1992870136,,3609,14.14,31.61,0,0,975.21
2023-05-23 08:00:00,0.25143694511805,0.37715541767707,953.9273485417,5571.8092509769,,3620,14.29,33.28,0,0,975.38
2023-05-23 09:00:00,0.25351344476189,0.38027016714283,953.45443914323,5565.3528314396,,3609,14.13,33.55,0,0,975.31
2023-05-23 10:00:00,0.25311801322065,0.37967701983097,959.76506328495,5561.9022970962,,3608,14.24,33.44,0,0,975.34
2023-05-23 11:00:00,0.25396246070604,0.38094369105906,960.41228436844,5548.2950317397,,3608,13.35,31.34,0,0,975.2
2023-05-23 12:00:00,0.25449638079665,0.38174457119498,963.09391081722,5530.4489569033,,3608,13.56,33.69,0,0,975
2023-05-23 13:00:00,0.25471946600952,0.38207919901428,965.30827610943,5553.0932530153,,3609,13.21,35.88,0,0,974.55
2023-05-23 14:00:00,0.25397890364407,0.3809683554661,962.01365345101,5545.9782944662,,3608,14.25,37.06,0,0,973.9
2023-05-23 15:00:00,0.24621200689298,0.36931801033947,966.00014211581,5525.3840731659,,3609,14.17,37.4,0,0,973.68
2023-05-23 16:00:00,0.2453483319344,0.3680224979016,966.01719514673,5536.9336857454,,3607,13.06,35.58,0,0,973.59
2023-05-23 17:00:00,0.2408838405877,0.36132576088154,964.12282711619,5521.2044468215,,3609,12.56,32.31,0,0,973.3
2023-05-23 18:00:00,0.23859402440814,0.3578910366122,969.54239074869,5519.2864438503,,3608,12.75,25.41,0,0,973.72
2023-05-23 19:00:00,0.23832832322067,0.35749248483101,966.23238400881,5518.2653762358,,3609,12.57,23.48,0,0,974.19
2023-05-23 20:00:00,0.2401329772619,0.36019946589285,965.7026001918,5525.0904800202,,3608,12.62,20.72,0,0,974.63
2023-05-23 21:00:00,0.23672718926349,0.35509078389524,971.44224959625,5524.7161331182,,3615,12.61,19.88,0,0,974.93
2023-05-23 22:00:00,0.234062857717,0.35109428657551,966.2577650753,5507.4689675361,,3614,12.46,18.93,0,0,974.73
2023-05-23 23:00:00,0.23278111513337,0.34917167270005,966.84639526829,5512.7230163673,,3607,12.47,18.38,0,0,974.62
2023-05-24 00:00:00,0.22985072863282,0.34477609294923,966.00837654738,5513.3246709132,,3609,12.4,17.89,0,0,974.49
2023-05-24 01:00:00,0.2301011612567,0.34515174188504,962.40878365541,5485.9702943397,,3609,12.58,17.71,0,0,974.29
2023-05-24 02:00:00,0.23087474897251,0.34631212345877,961.55303873092,5478.450310023,,3608,12.5,17.3,0,0,974.43
2023-05-24 03:00:00,0.23170002430138,0.34755003645207,955.36140370625,5498.2946854509,,3609,12.53,16.87,0,0,974.31
2023-05-24 04:00:00,0.23263314572338,0.34894971858506,953.32187513384,5487.4016519507,,3608,12.56,18.63,0,0,974.45
2023-05-24 05:00:00,0.23370428893878,0.35055643340817,953.89833479411,5507.7357294714,,3608,13.15,23.99,0,0,974.56
2023-05-24 06:00:00,0.23231116653889,0.34846674980833,951.76598496552,5515.6670226988,,3608,13.19,27.7,0,0,974.89
2023-05-24 07:00:00,0.23389883070707,0.35084824606061,950.71181811328,5510.0390742016,,3609,14.31,31.72,0,0,975.18
2023-05-24 08:00:00,0.23249418451118,0.34874127676677,953.60207200259,5496.2310567854,,3608,14.15,33.43,0,0,975.18
2023-05-24 09:00:00,0.22835319352974,0.34252979029462,955.76774597194,5492.6146650073,,3608,14.18,33.83,0,0,975.27
2023-05-24 10:00:00,0.22909091219511,0.34363636829267,959.5057064316,5511.0713026604,,3609,13.14,32.02,0,0,975.25
2023-05-24 11:00:00,0.22890694769843,0.34336042154764,960.32446246257,5511.3494768091,,3608,13.12,31.82,0,0,974.99
2023-05-24 12:00:00,0.230467960578,0.34570194086699,961.58958868955,5530.3065543989,,3609,13.25,33.18,0,0,974.39
2023-05-24 13:00:00,0.2303268458634,0.34549026879511,962.03934245955,5537.7189948462,,3608,12.7,25.27,0,0,974.15
2023-05-24 14:00:00,0.22874339127951,0.34311508691926,967.57930310078,5552.4059134632,,3609,13.23,24.67,0,0,974.07
2023-05-24 15:00:00,0.23282596856167,0.34923895284251,966.33488777545,5555.535032987,,3608,13.25,24.81,0,0,974.11
2023-05-24 16:00:00,0.23220122988075,0.34830184482113,969.5827278198,5565.0868073123,,3608,12.99,27.55,0,0,973.62
2023-05-24 17:00:00,0.23326738210973,0.34990107316459,968.20117225007,5552.5097427121,,3608,12.56,23.32,0,0,973.87
2023-05-24 18:00:00,0.23258705217834,0.34888057826751,972.2877776659,5546.5427564305,,3609,12.62,21.23,0,0,974.34
2023-05-24 19:00:00,0.23129406478586,0.34694109717879,974.90893814641,5546.2536786732,,3609,12.66,20.26,0,0,974.34
2023-05-24 20:00:00,0.23112373719794,0.34668560579691,971.22264178211,5553.3765736278,,3608,12.57,19.51,0,0,975.01
2023-05-24 21:00:00,0.23193342739504,0.34790014109256,967.16380917762,5556.3793312154,,3608,12.47,18.45,0,0,975.06
2023-05-24 22:00:00,0.23069069932068,0.34603604898102,968.28562249107,5550.1839843095,,3609,12.66,18.05,0,0,975.3
2023-05-24 23:00:00,0.23278369743599,0.34917554615399,964.77347221736,5558.4498446685,,3608,12.55,17.8,0,0,975.47
2023-05-25 00:00:00,0.22992033362642,0.34488050043963,968.39312335551,5530.4139851207,,3608,12.48,17.64,0,0,975.6
2023-05-25 01:00:00,0.23093484835387,0.3464022725308,966.90954589693,5529.0176312926,,3609,12.55,17.42,0,0,976.12
2023-05-25 02:00:00,0.23191874813122,0.34787812219684,959.16212034248,5511.9322164477,,3609,12.13,17.43,0,0,976.19
2023-05-25 03:00:00,0.23342608480069,0.35013912720103,957.462722973,5510.2904082171,,3608,12.46,17.35,0,0,976.53
2023-05-25 04:00:00,0.23419801156813,0.3512970173522,955.34840648311,5516.5260086271,,3608,12.56,17.84,0,0,977.07
2023-05-25 05:00:00,0.23362687027721,0.35044030541581,954.63397835972,5510.4121193799,,3610,12.76,19.95,0,0,977.65
2023-05-25 06:00:00,0.23219250147077,0.34828875220616,954.92788107667,5525.1845036894,,3609,13.11,21.6,0,0,978.52
2023-05-25 07:00:00,0.23212425392599,0.34818638088898,952.00564699383,5522.9589955946,,3608,12.83,20.78,0,0,979
2023-05-25 08:00:00,0.23323240054291,0.34984860081437,955.16498216399,5529.1346466149,,3608,12.89,22.02,0,0,979.55
2023-05-25 09:00:00,0.23546354748755,0.35319532123132,957.30221205077,5545.2426344769,,3609,13.14,25.42,0,0,980.04
2023-05-25 10:00:00,0.2353978763709,0.35309681455634,953.44042170167,5534.7972264051,,3608,13.26,28.44,0,0,980.58
2023-05-25 11:00:00,0.237373055632,0.356059583448,955.89560026222,5544.5733098627,,3608,14.14,29.75,0,0,980.4
2023-05-25 12:00:00,0.2375993449434,0.35639901741509,951.63262819661,5571.0025586525,,3608,13.26,30.23,0,0,980.34
2023-05-25 13:00:00,0.23728704866276,0.35593057299414,952.92350797035,5567.472186061,,3608,13.35,30.9,0,0,979.96
2023-05-25 14:00:00,0.23483839594345,0.35225759391517,962.48689306879,5556.2346537808,,3609,13.22,30.36,0,0,979.81
2023-05-25 15:00:00,0.23649182848568,0.35473774272852,962.82710431401,5568.5453994893,,3608,13.17,29.62,0,0,979.79
2023-05-25 16:00:00,0.23484896354547,0.35227344531821,968.72693859181,5558.4212193155,,3609,12.8,27.08,0,0,979.76
2023-05-25 17:00:00,0.23260590594573,0.34890885891859,973.88321474509,5561.7382517817,,3608,12.63,24.6,0,0,979.88
2023-05-25 18:00:00,0.23135843002037,0.34703764503056,976.36452636877,5543.5140549279,,3609,12.5,21.04,0,0,979.89
2023-05-25 19:00:00,0.23097672193038,0.34646508289557,982.19241084314,5557.3936131317,,3608,12.59,19.64,0,0,980.05
2023-05-25 20:00:00,0.23003187666911,0.34504781500366,980.94024092107,5549.7581755327,,3609,12.62,18.78,0,0,980.51
2023-05-25 21:00:00,0.2289869629568,0.3434804444352,984.2607376889,5551.1248802347,,3608,12.45,17.83,0,0,980.74
2023-05-25 22:00:00,0.22811588510127,0.34217382765191,987.61380381719,5546.4386515501,,3608,12.42,17.28,0,0,980.81
2023-05-25 23:00:00,0.22610476727235,0.33915715090852,986.57580815103,5521.89105822,,3608,12.46,16.82,0,0,980.68
2023-05-26 00:00:00,0.2270768652854,0.3406152979281,989.00714985288,5499.1264233456,,3609,12.5,16.43,0,0,980.63
2023-05-26 01:00:00,0.22626393232158,0.33939589848237,988.80699956479,5499.4506281274,,3608,12.39,16.15,0,0,980.49
2023-05-26 02:00:00,0.22320659232889,0.33480988849334,987.08052711246,5518.1896004157,,3609,12.58,15.91,0,0,980.51
2023-05-26 03:00:00,0.22135361584696,0.33203042377043,992.8932737004,5517.6218868621,,3608,12.5,15.97,0,0,980.26
2023-05-26 04:00:00,0.22012905480049,0.33019358220073,989.50601037067,5526.9022293878,,3609,12.41,18.21,0,0,980.19
2023-05-26 05:00:00,0.22055882726741,0.33083824090112,986.36550341515,5540.245876292,,3608,13.32,22.93,0,0,980.46
2023-05-26 06:00:00,0.2203983353741,0.33059750306114,982.96865541508,5551.1928677399,,3609,14.3,27.29,0,0,980.65
2023-05-26 07:00:00,0.21756764124944,0.32635146187416,985.99611236447,5551.4118238664,,3608,14.14,29.74,0,0,981.08
2023-05-26 08:00:00,0.21734818939173,0.32602228408759,990.15185940624,5572.1530782742,,3609,14.27,31.36,0,0,981.04
2023-05-26 09:00:00,0.2154724085543,0.32320861283145,987.06289663936,5547.5796114124,,3609,13.19,31.38,0,0,981.06
2023-05-26 10:00:00,0.21647680283524,0.32471520425286,985.4490123605,5574.1431182709,,3607,13.22,31.42,0,0,980.98
2023-05-26 11:00:00,0.21575577242559,0.32363365863838,985.40902666325,5584.1030392459,,3610,13.19,32.58,0,0,980.87
2023-05-26 12:00:00,0.21445342463497,0.32168013695246,986.35031059035,5613.0518964859,,3608,13.21,34.28,0,0,980.58
2023-05-26 13:00:00,0.21335208284111,0.32002812426166,988.37094088607,5608.510344362,,3608,13.96,36.78,0,0,980.26
2023-05-26 14:00:00,0.21394207046991,0.32091310570486,992.00850679302,5610.0196585827,,3610,13.13,35.84,0,0,979.98
2023-05-26 15:00:00,0.2108001261233,0.31620018918495,993.05077671782,5610.8719206515,,3614,14.14,37.18,0,0,979.56
2023-05-26 16:00:00,0.21230921085828,0.31846381628743,993.2763033776,5607.142535945,,3613,12.8,35.96,0,0,979.16
2023-05-26 17:00:00,0.21245074176017,0.31867611264026,993.6886072273,5580.6134878046,,3608,12.6,32.02,0,0,978.69
2023-05-26 18:00:00,0.21648971465633,0.32473457198449,992.55265340201,5596.9169244641,,3609,12.5,24.81,0,0,978.73
2023-05-26 19:00:00,0.21524706991954,0.32287060487931,988.8309054099,5575.4589462592,,3609,12.6,22.84,0,0,978.75
2023-05-26 20:00:00,0.21639663776373,0.32459495664559,985.2592039322,5573.0877562353,,3609,12.63,21.77,0,0,979.09
2023-05-26 21:00:00,0.21634558801492,0.32451838202238,986.44705698021,5586.2919607418,,3608,12.54,20.59,0,0,979.61
2023-05-26 22:00:00,0.21896620672433,0.3284493100865,986.96448011346,5587.5243469575,,3609,12.62,20.54,0,0,979.7
2023-05-26 23:00:00,0.21555163596853,0.32332745395279,996.07577674953,5573.2019248025,,3608,12.47,20.69,0,0,979.71
2023-05-27 00:00:00,0.2165817154349,0.32487257315236,994.09995510703,5551.5061686841,,3608,12.46,20.47,0,0,979.87
2023-05-27 01:00:00,0.2151751694515,0.32276275417725,996.91916540566,5564.433164894,,3609,12.35,20.42,0,0,979.7
2023-05-27 02:00:00,0.21323324795507,0.3198498719326,994.34305114703,5537.1437921872,,3609,12.46,19.26,0,0,980.36
2023-05-27 03:00:00,0.21376006318769,0.32064009478153,989.09260914411,5519.7901678485,,3609,12.46,18.7,0,0,980.51
2023-05-27 04:00:00,0.2139552870958,0.3209329306437,988.10260593213,5521.7593306632,,3609,12.39,19.97,0,0,980.2
2023-05-27 05:00:00,0.2123159698192,0.31847395472879,990.74615471668,5546.2575861935,,3609,13.28,22.51,0,0,980.81
2023-05-27 06:00:00,0.21110951028503,0.31666426542754,993.76084289522,5524.044155873,,3609,14.27,28.52,0,0,981.49
2023-05-27 07:00:00,0.21081053142065,0.31621579713097,996.22355215562,5534.0508404563,,3608,14.24,31.91,0,0,981.43
2023-05-27 08:00:00,0.21202419908439,0.31803629862658,993.92178378094,5519.3897784026,,3609,14.16,32.72,0,0,980.9
2023-05-27 09:00:00,0.20981714872595,0.31472572308893,1000.1096371627,5508.9392107261,,3608,13.17,31.26,0,0,980.62
2023-05-27 10:00:00,0.20742420803752,0.31113631205628,1002.5624777469,5494.2529664961,,3609,13.14,30.86,0,0,980.44
2023-05-27 11:00:00,0.20570806599619,0.30856209899429,996.27386056998,5502.635219564,,3608,13.31,31.44,0,0,980.33
2023-05-27 12:00:00,0.20463053054386,0.3069457958158,998.69490853768,5513.8448341266,,3609,13.24,32.41,0,0,979.92
2023-05-27 13:00:00,0.20450603677738,0.30675905516608,997.97544320057,5510.7658272647,,3609,13.08,33.6,0,0,979.46
2023-05-27 14:00:00,0.206058364495,0.3090875467425,994.60939756362,5529.4938205391,,3607,13.27,33.69,0,0,979.1
2023-05-27 15:00:00,0.20464972751094,0.30697459126641,1002.0866948288,5536.2121373792,,3608,13.21,33.54,0,0,978.73
2023-05-27 16:00:00,0.20366758330966,0.30550137496449,1003.1162427567,5520.254106686,,3610,12.8,33.23,0,0,978.53
2023-05-27 17:00:00,0.20289018916507,0.30433528374761,1003.4076038304,5500.7545703893,,3609,12.73,28.57,0,0,978.27
2023-05-27 18:00:00,0.20167141351009,0.30250712026514,1001.2648246096,5514.3414355255,,3608,12.72,21.87,0,0,977.92
2023-05-27 19:00:00,0.20363337036252,0.30545005554377,998.91058542868,5531.4525262397,,3609,12.64,19.79,0,0,977.97
2023-05-27 20:00:00,0.20195079654134,0.30292619481202,999.84479453974,5515.9436553741,,3607,12.49,19.29,0,0,978.42
2023-05-27 21:00:00,0.20165287079732,0.30247930619598,997.05455949185,5541.0854368207,,3609,12.51,18.9,0,0,978.74
2023-05-27 22:00:00,0.19961351112904,0.29942026669357,996.80971547737,5542.4746736531,,3608,12.55,18.24,0,0,978.26
2023-05-27 23:00:00,0.20270784913649,0.30406177370473,995.42894693905,5542.2942778451,,3609,12.44,17.44,0,0,978.54
2023-05-28 00:00:00,0.2020941997987,0.30314129969805,994.07851994991,5529.5275347319,,3608,12.46,16.62,0,0,978.04
2023-05-28 01:00:00,0.20031566232418,0.30047349348627,997.92558625986,5520.3853539185,,3608,12.36,16.45,0,0,977.48
2023-05-28 02:00:00,0.20136026367484,0.30204039551226,1003.2354197149,5529.7950092532,,3609,12.51,16.15,0,0,977.24
2023-05-28 03:00:00,0.20134587402487,0.3020188110373,998.53111018303,5538.5801338652,,3609,12.31,16.12,0,0,977.11
2023-05-28 04:00:00,0.20144151070316,0.30216226605474,998.34042759324,5560.5568926711,,3607,12.57,19.52,0,0,977.13
2023-05-28 05:00:00,0.19937624783127,0.2990643717469,1003.3748448843,5578.543395716,,3609,13.19,26.21,0,0,977.36
2023-05-28 06:00:00,0.19837121859001,0.29755682788501,1010.2530600184,5574.8194269484,,3608,13.17,26.37,0,0,977.38
2023-05-28 07:00:00,0.1983863874758,0.2975795812137,1013.201183734,5561.1604449641,,3609,14.33,31.41,0,0,977.52
2023-05-28 08:00:00,0.19457143900751,0.29185715851127,1019.3180332915,5556.6235551104,,3609,14.3,32.7,0,0,977.54
2023-05-28 09:00:00,0.19800573075268,0.29700859612901,1013.0207066681,5535.442289748,,3608,13.3,31.72,0,0,977.22
2023-05-28 10:00:00,0.1969419674877,0.29541295123155,1016.6542435713,5536.1704510644,,3608,13.14,31.32,0,0,976.9
2023-05-28 11:00:00,0.19737757720006,0.2960663658001,1019.2356677484,5549.1174520813,,3609,13.19,32.07,0,0,976.79
2023-05-28 12:00:00,0.19556297039257,0.29334445558886,1023.5604211868,5553.0258170632,,3608,13.25,33.59,0,0,976.2
2023-05-28 13:00:00,0.19350930335516,0.29026395503274,1025.7717746139,5560.4678040848,,3609,13.13,34.58,0,0,975.83
2023-05-28 14:00:00,0.1911485928777,0.28672288931655,1026.2077012237,5544.2865879854,,3608,13.18,35.2,0,0,974.97
2023-05-28 15:00:00,0.19399639223586,0.29099458835379,1023.3203329833,5535.3342915251,,3608,13.09,35.01,0,0,974.73
2023-05-28 16:00:00,0.19367789769062,0.29051684653593,1026.6523577151,5525.3036297907,,3608,13.24,32.64,0,0,974.58
2023-05-28 17:00:00,0.19479156365217,0.29218734547826,1021.1250291014,5520.546015464,,3609,12.69,27.69,0,0,974.48
2023-05-28 18:00:00,0.19352356344523,0.29028534516785,1014.8605211343,5511.728423543,,3608,12.56,22.33,0,0,974.58
2023-05-28 19:00:00,0.19406843577328,0.29110265365992,1010.2458185129,5522.2258092703,,3609,12.65,20.61,0,0,974.93
2023-05-28 20:00:00,0.19451139140678,0.29176708711017,1004.4009892251,5534.4662035586,,3609,12.53,19.67,0,0,975.37
