datetime,uncorrectedNeutrons,incoming,TAVG,PREC,RHAVG,soil_moisture_gravimetric[g/g],soil_moisture_volumetric[m3/m3],pressureCorrectedNeutrons,PRESS(hPa),incoming_correction,press_correction,RH_correction,corrected_neutrons,movingAvg_neutrons,soil_moisture
2023-10-13 22:00:00,843.0,151.34,17.1,0.0,87.7,0.054728936400028,0.073884064140037,887.55759501644,1017.64,0.9913388468589601,1.0422105643211612,1,870.9739594324826,876.290815455758,0.12683398444571717
2023-10-13 23:00:00,860.0,151.278,15.5,0.0,88.4,0.055685428442869,0.075175328397873,885.87768652547,1017.11,0.9917451386429953,1.0380209836481367,1,885.3289473345153,877.2464211473957,0.12623172966693016
2023-10-14 00:00:00,824.0,151.226,15.2,0.0,90.9,0.055085980059449,0.074366073080257,886.882664633,1016.96,0.9920861563728132,1.0368383139765738,1,847.5935406591038,877.9873265412302,0.12576655317772298
2023-10-14 01:00:00,857.0,151.027,14.4,0.0,89.6,0.054226829247019,0.073206219483475,889.45429016036,1016.62,0.9933933739241,1.0341625823074085,1,880.4220300985248,876.594221577343,0.12664248868739308
2023-10-14 02:00:00,898.0,150.905,14.4,0.0,87.5,0.054499643701619,0.073574518997186,889.12002056674,1015.93,0.9941964884108216,1.0287536283982426,1,918.4593538244948,878.1741787892887,0.12564948090401104
2023-10-14 03:00:00,852.0,151.32,13.8,0.0,86.0,0.055253042978428,0.074591608020877,887.87185112617,1015.37,0.991469872347575,1.0243845569347967,1,865.3307548659225,878.418854828738,0.1254963265501049
2023-10-14 04:00:00,861.0,151.33,13.6,0.0,83.3,0.055108990505053,0.074397137181822,886.86024151139,1014.95,0.9914043552741362,1.0211199345383049,1,871.6271080586826,880.5909071798532,0.12414402244111448
2023-10-14 05:00:00,852.0,151.218,13.5,0.0,83.5,0.054003278149578,0.072904425501931,888.0480497886,1014.55,0.992138641455614,1.01802044355063,1,860.5348417022858,879.5437829930684,0.12479432425149489
2023-10-14 06:00:00,859.0,151.609,13.4,0.0,81.2,0.053870230931642,0.072724811757716,887.78772443085,1014.54,0.9895799133536599,1.017943076936889,1,865.3016427899073,877.4957080561485,0.12607504338891182
2023-10-14 07:00:00,897.0,152.158,16.2,0.0,72.4,0.053372427152195,0.072052776655463,888.20965535115,1014.64,0.9860094183916392,1.0187170077318113,1,901.004714176485,876.3501459074032,0.12679651737743192
2023-10-14 08:00:00,869.0,151.959,20.3,0.0,62.3,0.052195028559001,0.070463288554651,890.0303779516,1014.92,0.9873006605968389,1.020887145732162,1,875.8846988839047,875.5597961305984,0.12729644001474233
2023-10-14 09:00:00,916.0,152.61,22.9,0.0,60.1,0.051565577459095,0.069613529569778,891.03269197692,1015.02,0.9830890576216174,1.0216633148698313,1,920.0175992865155,878.1690355216701,0.12565270211270424
2023-10-14 10:00:00,836.0,151.551,24.0,0.0,53.2,0.051439790725237,0.06944371747907,891.80018083998,1014.76,0.9899586349389647,1.0196465014275629,1,843.8649698510637,877.344182591249,0.12617026209362597
2023-10-14 11:00:00,924.0,151.951,25.3,0.0,46.0,0.052299084151292,0.070603763604244,890.31557554598,1014.28,0.9873526405461961,1.0159336074265817,1,926.8502904389263,877.4484723177087,0.12610471944577245
2023-10-14 12:00:00,863.0,151.544,26.2,0.0,47.9,0.052405968068883,0.070748056892993,892.04371481723,1013.36,0.9900043623214052,1.0088549753794531,1,861.9392233344946,877.8033932424595,0.12588189193405538
2023-10-14 13:00:00,898.0,152.481,27.0,0.0,44.1,0.05229094105593,0.070592770425505,892.01976549391,1012.56,0.9839207578887537,1.0027397462638128,1,885.9815730959424,877.4036697831598,0.12613287261775277
2023-10-14 14:00:00,908.0,152.068,26.6,0.0,43.3,0.050961508066221,0.068798035889398,894.61699097995,1011.88,0.9865929786913422,0.9975709549160623,1,893.650421878877,878.1021385425588,0.12569460616359612
2023-10-14 15:00:00,861.0,153.389,26.1,0.0,43.8,0.05086030211773,0.068661407858935,893.49781725392,1011.41,0.9780963503486888,0.9940139879900306,1,837.0998917636397,877.4729344700727,0.12608935021124254
2023-10-14 16:00:00,872.0,152.646,25.1,0.0,47.6,0.05139740538148,0.069386497264999,891.405272394,1010.78,0.98285720610848,0.9892660247101889,1,847.8519142781773,878.4718863954386,0.12546315359280652
2023-10-14 17:00:00,876.0,151.915,21.6,0.0,59.7,0.051732766654015,0.069839234982921,890.19853367238,1010.54,0.9875866180669127,0.9874632481131901,1,854.2800089504594,880.1058901479588,0.1244448595948265
2023-10-14 18:00:00,887.0,151.94,20.0,0.0,64.2,0.052115141839885,0.070355441483844,889.42059390384,1010.36,0.987424121914144,0.9861133219497911,1,863.6826158772574,880.5159280779602,0.12419048675836585
2023-10-14 19:00:00,890.0,152.199,18.9,0.0,67.2,0.051303062823486,0.069259134811707,891.97243439023,1010.52,0.9857438030712096,0.9873131651060745,1,866.1816724326021,878.4987860800456,0.12544632996808672
2023-10-14 20:00:00,932.0,151.685,17.9,0.0,71.3,0.05182872427521,0.069968777771534,891.35531111208,1010.54,0.9890840958805092,0.9874632481131901,1,910.2696687849474,877.3613163205433,0.12615949201452883
2023-10-14 21:00:00,925.0,151.662,17.7,0.0,68.5,0.051458499676479,0.069468974563247,891.46871682019,1010.33,0.9892340934686015,0.9858885137414963,1,902.1289403907628,876.3223268985367,0.12681408378967482
2023-10-14 22:00:00,893.0,151.69,16.9,0.0,72.4,0.050757193729693,0.068522211535085,891.75096233544,1010.74,0.9890514937282289,0.9889653335460499,1,873.476912867517,873.1201949157052,0.12885080869591514
2023-10-14 23:00:00,916.0,151.624,17.5,0.0,74.8,0.051027306517545,0.068886863798686,891.3668849357,1010.37,0.9894820152722197,0.9861882694102265,1,893.84704952853,873.5978903468414,0.12854510453943935
2023-10-15 00:00:00,859.0,151.124,17.6,0.0,74.1,0.050658717483771,0.068389268603091,892.36087802303,1009.9,0.9927557574153347,0.9826718889063177,1,838.0001776359143,872.9801038336312,0.12894058578782708
2023-10-15 01:00:00,926.0,151.841,17.2,0.0,77.0,0.050758060855703,0.068523382155199,891.97452543612,1009.62,0.9880679202826314,0.9805829865071573,1,897.1852803241018,873.9813102859911,0.12830020811157397
2023-10-15 02:00:00,938.0,151.555,16.4,0.0,78.8,0.050746806306013,0.068508188513117,892.93614362725,1008.58,0.9899325069026758,0.97286300812731,1,903.3584560848287,872.1189276438125,0.1294937177297101
2023-10-15 03:00:00,922.0,151.117,15.9,0.0,81.6,0.050424855830131,0.068073555370677,894.45585996015,1008.4,0.9928017435737544,0.9715330414368186,1,889.3056010747032,869.8654310713296,0.1309513757835382
2023-10-15 04:00:00,948.0,151.497,14.7,0.0,80.9,0.050785598725194,0.068560558279011,894.91483236275,1008.22,0.9903114984695078,0.9702048928968622,1,910.8431981191686,872.4272794229163,0.12929541664462316
2023-10-15 05:00:00,909.0,151.903,15.2,0.0,84.5,0.051440888793439,0.069445199871143,892.88449621802,1008.12,0.9876646352187584,0.9694678173024642,1,870.375752022319,872.9118544619301,0.12898434382003418
2023-10-15 06:00:00,854.0,151.825,14.6,0.0,86.6,0.051508061957915,0.069535883643186,891.84737681697,1007.92,0.9881720473152317,0.9679953455821714,1,816.8902348399594,875.4481495363052,0.1273672031065611
2023-10-15 07:00:00,916.0,152.501,17.6,0.0,76.9,0.052552827662843,0.070946317344838,890.80575086906,1008.13,0.9837917199469841,0.9695414996564731,1,873.7054399484302,875.3461623389004,0.1274318749292894
2023-10-15 08:00:00,888.0,152.047,20.9,0.0,67.0,0.054111021280605,0.073049878728817,887.44669238857,1008.35,0.9867292421661397,0.9711639290168744,1,850.9489527557452,877.0139405131281,0.12637800992763978
2023-10-15 09:00:00,879.0,151.976,22.8,0.0,65.1,0.053361527495878,0.072038062119435,887.95449844809,1008.42,0.9871902213746581,0.9716807256828353,1,843.166431698555,876.0718447120101,0.12697235026330267
2023-10-15 10:00:00,891.0,151.664,23.2,0.0,65.6,0.053180250496624,0.071793338170442,887.26398737307,1008.25,0.989221048394049,0.9704261248319247,1,855.3296601983328,873.820078592721,0.1284031378488114
2023-10-15 11:00:00,954.0,152.328,23.5,0.0,63.3,0.052370903449055,0.070700719656225,888.3214220759,1008.28,0.9849090192455427,0.9706474072136191,1,912.0234141218828,875.0836366436814,0.12759848318632033
2023-10-15 12:00:00,933.0,152.786,24.5,0.0,60.7,0.052738090132713,0.071196421679163,886.08774220683,1007.79,0.9819565999740489,0.967039438476605,1,885.9681781911314,874.5314320742742,0.12794957389164419
2023-10-15 13:00:00,885.0,152.542,24.8,0.0,57.7,0.05326787390485,0.071911629771547,883.57613717176,1007.72,0.9835272979483358,0.9665251103187564,1,841.284389683656,875.3624887403001,0.1274215200897381
2023-10-15 14:00:00,885.0,152.738,25.7,0.0,53.7,0.053283669297557,0.071932953551702,885.77373284247,1007.62,0.9822651932304668,0.9657908302966658,1,839.5665041392871,875.9765358036557,0.12703261758920037
2023-10-15 15:00:00,948.0,152.9,19.8,0.0,74.4,0.053514735984806,0.072244893579488,885.6121187954,1007.65,0.9812244675188687,0.9660110557107164,1,898.5842522017193,874.6110881625173,0.12789887490281493
2023-10-15 16:00:00,897.0,152.735,18.8,0.0,81.0,0.052805028802319,0.07128678888313,887.50035962992,1008.93,0.9822844867491736,0.9754542685774333,1,859.4817152145165,872.5389779450311,0.12922365143539777
2023-10-15 17:00:00,948.0,152.559,18.1,0.0,81.3,0.053613180953471,0.072377794287186,886.71845309811,1009.76,0.9834177012410611,0.9816268820587517,1,915.1510907354541,873.1060762483522,0.12885985404556985
2023-10-15 18:00:00,880.0,152.45,17.8,0.0,81.5,0.052877374389022,0.07138445542518,887.83157914607,1011.47,0.9841208336086261,0.9944673617299111,1,861.2349231395459,875.0458663261943,0.12762246975127092
2023-10-15 19:00:00,923.0,152.937,17.5,0.0,79.7,0.052868139385579,0.071371988170531,886.63365619957,1012.31,0.9809870801940344,1.0008363495453991,1,906.2083486140672,879.8540196251632,0.12460134077280405
2023-10-15 20:00:00,895.0,152.621,17.5,0.0,77.9,0.053503572287019,0.072229822587476,884.01237089787,1013.37,0.9830182024992303,1.008931651271229,1,887.6593695581153,879.7328222318523,0.12467670025096149
2023-10-15 21:00:00,850.0,152.903,16.9,0.0,80.1,0.053333659477522,0.072000440294655,885.37722228911,1014.4,0.9812052156179738,1.0168605615033646,1,848.0865535278243,882.3699279718631,0.12304608368524748
2023-10-15 22:00:00,906.0,153.512,16.6,0.0,78.8,0.053756814582936,0.072571699686963,884.73544146579,1014.9,0.977312660141455,1.0207319826787016,1,903.8023060905642,884.4162841850452,0.12179378011131424
2023-10-15 23:00:00,873.0,152.594,16.0,0.0,77.7,0.053366484393045,0.072044753930611,885.57756811569,1015.57,0.9831921378536184,1.0259428054301798,1,880.5941398627597,886.5737739564647,0.12048561398480455
2023-10-16 00:00:00,852.0,153.53,14.3,0.0,79.1,0.052986618416247,0.071531934861934,885.90688695351,1016.15,0.9771980790961704,1.0304751432502877,1,857.9455376205334,887.5051414627314,0.11992470120463292
2023-10-16 01:00:00,898.0,152.995,12.7,0.0,81.8,0.054490598834329,0.073562308426344,884.15266644959,1016.8,0.9806151905855423,1.0355782848397552,1,911.9224098446382,887.4150692615896,0.11997884717198622
2023-10-16 02:00:00,853.0,152.483,11.6,0.0,80.4,0.055254900347965,0.074594115469753,881.83191927467,1017.02,0.9839078525713361,1.0373112200621397,1,870.5877126975071,890.6856469423527,0.11802633687102365
2023-10-16 03:00:00,820.0,152.276,10.6,0.0,81.0,0.055090401195801,0.074372041614332,882.53533756485,1017.26,0.9852453510969229,1.0392050023319157,1,839.5749558550332,893.6231610774072,0.11629612816119765
2023-10-16 04:00:00,905.0,152.967,10.1,0.0,81.9,0.054757136233146,0.073922133914747,884.52184038839,1017.55,0.98079468828986,1.0414979360418208,1,924.4535573988766,892.9824432949323,0.11667164295784292
2023-10-16 05:00:00,896.0,152.816,10.2,0.0,80.4,0.053559770028284,0.072305689538183,889.56890162702,1017.66,0.9817638276334614,1.0423689923671644,1,916.9307138905282,893.8770868988003,0.1161475929702591
2023-10-16 06:00:00,912.0,153.076,10.5,0.0,80.0,0.054013962351359,0.072918849174335,889.32570590265,1017.74,0.9800962991170075,1.0430029454167218,1,932.2859140152133,891.81851902237,0.11735646469637355
2023-10-16 07:00:00,846.0,152.372,11.9,0.0,74.0,0.052269814901823,0.070564250117461,892.16613752042,1018.04,0.9846246100571957,1.045383705167042,1,870.7967025089674,892.7686311504617,0.11679718617966613
2023-10-16 08:00:00,890.0,153.331,14.0,0.0,65.7,0.051481010725461,0.069499364479372,894.44715957268,1018.6,0.9784663315548392,1.0498423394598746,1,914.2394905160058,892.4318248787994,0.11699518267289993
2023-10-16 09:00:00,868.0,153.431,16.8,0.0,59.4,0.051018639946691,0.068875163928033,896.95038069919,1018.78,0.9778286075410773,1.0512795065784353,1,892.278980814926,892.3397278376732,0.11704937345385814
2023-10-16 10:00:00,881.0,153.02,17.6,0.0,48.8,0.050868280424053,0.068672178572472,898.18074987078,1018.64,0.980454980287773,1.050161540047101,1,907.1094147124006,894.9592667475159,0.11551638413953097
2023-10-16 11:00:00,910.0,153.678,17.7,0.0,47.2,0.051155197553096,0.069059516696679,898.27188761402,1018.84,0.9762569859292485,1.0517589993494787,1,934.3762342722848,896.5700787937259,0.11458225619265204
2023-10-16 12:00:00,864.0,153.72,17.9,0.0,48.9,0.050475222833288,0.068141550824939,902.01526056376,1018.38,0.9759902490478469,1.0480884697119974,1,883.8064453637282,900.5009927525936,0.11232950547904157
2023-10-16 13:00:00,902.0,153.433,18.0,0.0,46.8,0.04958147137113,0.066934986351025,905.59880095979,1017.72,0.9778158615397929,1.0428444210171783,1,919.7782540219687,901.931063877441,0.11151925527814037
2023-10-16 14:00:00,898.0,154.113,17.4,0.0,48.7,0.049601925121892,0.066962598914555,905.37509579413,1017.49,0.9735013988672924,1.0410231212489864,1,910.0668433805968,903.8540321429876,0.11043744324055509
2023-10-16 15:00:00,873.0,154.121,17.0,0.0,49.8,0.049688091548642,0.067078923590666,907.05707016125,1017.27,0.9734508670696078,1.039283984913393,1,883.2070254223212,905.9433801033459,0.10927193224265501
2023-10-16 16:00:00,871.0,153.857,16.0,0.0,48.0,0.049830200196573,0.067270770265374,906.03671472142,1017.01,0.9751211909996622,1.037232387405094,1,880.953161707344,908.6405624026635,0.10778238563172934
2023-10-16 17:00:00,858.0,153.977,15.0,0.0,51.7,0.049126837190876,0.066321230207682,907.97433599523,1016.8,0.9743612428066207,1.0355782848397552,1,865.7454617011308,908.2915076116474,0.10797420901346887
2023-10-16 18:00:00,873.0,153.906,14.5,0.0,56.1,0.049053538406622,0.06622227684894,908.45598663496,1017.21,0.974810735667453,1.0388101794521283,1,884.0376142137459,905.2560377458991,0.10965422543703444
2023-10-16 19:00:00,886.0,153.97,14.4,0.0,57.0,0.04937714754749,0.066659149189111,909.10903878831,1017.4,0.9744055405834581,1.0403113049029946,1,898.1249980941694,904.1699897020794,0.11026053241071081
2023-10-16 20:00:00,872.0,153.835,14.0,0.0,51.7,0.04841943041456,0.065366231059656,912.37354342512,1017.51,0.9752606434402771,1.0411813687899247,1,885.4490405710868,907.4677147302614,0.10842803640659954
2023-10-16 21:00:00,893.0,153.315,13.1,0.0,53.7,0.048045452981312,0.064861361524771,914.42981243039,1017.67,0.9785684445986045,1.0424482154210222,1,910.9554873640526,906.0242396562834,0.10922703146421138
2023-10-16 22:00:00,925.0,153.43,12.4,0.0,55.0,0.046760161115622,0.063126217506089,919.05592614561,1017.61,0.9778349806663301,1.0419729673995746,1,942.4617951996015,905.944611755664,0.10927124819987266
2023-10-16 23:00:00,958.0,153.226,11.1,0.0,58.5,0.046144990889729,0.062295737701134,920.89437130255,1017.28,0.979136837636139,1.0393629734977745,1,974.9360748755835,906.2849668784278,0.10908235511167726
2023-10-17 00:00:00,877.0,152.999,12.1,0.0,56.5,0.046275525804201,0.062471959835671,923.38377811931,1017.05,0.9805895534195325,1.037547753984156,1,892.2672446168788,904.5291163093916,0.11005973624723026
2023-10-17 01:00:00,944.0,153.271,12.7,0.0,57.9,0.044811823993066,0.06049596239064,926.00473808807,1016.96,0.9788493653961614,1.0368383139765738,1,958.0736482177491,906.2800329705739,0.10908509144542891
2023-10-17 02:00:00,908.0,152.858,12.6,0.0,58.4,0.043833943092816,0.059175823175302,929.16946132048,1016.49,0.9814940734775742,1.0331413342557003,1,920.7320637461086,905.4332577987683,0.10955555166740218
2023-10-17 03:00:00,892.0,153.171,12.1,0.0,60.6,0.044388544457827,0.059924535018067,928.75166178241,1016.73,0.9794884219835024,1.035027503712991,1,904.3073310386542,905.7766793265287,0.10936454822000845
2023-10-17 04:00:00,899.0,152.552,11.6,0.0,68.0,0.045278430655802,0.061125881385333,925.95574748528,1016.87,0.9834628263387897,1.0361293590600358,1,916.0762424144896,904.5077500171054,0.11007167414810652
2023-10-17 05:00:00,835.0,153.509,11.5,0.0,69.2,0.045325857023156,0.06118990698126,924.89510486662,1016.64,0.9773317595947798,1.0343197869671708,1,844.0794371125695,905.4077031646626,0.10956977561202032
2023-10-17 06:00:00,892.0,153.115,11.2,0.0,69.8,0.044143660633153,0.059593941854757,928.45021058944,1016.96,0.9798466582871374,1.0368383139765738,1,906.2207609635418,907.9083512490303,0.10818509532434686
2023-10-17 07:00:00,935.0,153.809,11.9,0.0,65.0,0.044617525103274,0.060233658889419,926.96787964272,1017.56,0.9754255023024337,1.0415770928928823,1,949.9421031853348,909.511009310977,0.10730524643140081
2023-10-17 08:00:00,861.0,153.394,13.6,0.0,61.7,0.044206184788264,0.059678349464157,926.90829491748,1017.93,0.978064468516598,1.0445101295949895,1,879.5960887405352,910.3805246972001,0.10683034300045313
2023-10-17 09:00:00,869.0,153.307,14.5,0.0,60.0,0.044401758746604,0.059942374307915,927.3895479437,1018.24,0.9786195091133154,1.0469738966382496,1,890.367911200061,911.4026700668809,0.10627426975694103
2023-10-17 10:00:00,897.0,153.636,16.3,0.0,56.4,0.04495173238999,0.060684838726487,925.65946623262,1017.98,0.9765238686482012,1.0449071188674208,1,915.2779376587303,909.6373778047091,0.10723612085893171
2023-10-17 11:00:00,874.0,152.922,17.9,0.0,53.5,0.044816158640245,0.06050181416433,927.57557016017,1017.43,0.9810833044534798,1.0405485229223388,1,892.2358206154183,906.9795833999916,0.10869768700370526
2023-10-17 12:00:00,913.0,153.156,18.0,0.0,54.6,0.044545072753578,0.06013584821733,926.85095574069,1016.75,0.9795843524487127,1.0351848398507988,1,925.8284452321018,904.3014028715792,0.11018702095471777
2023-10-17 13:00:00,895.0,153.894,18.0,0.0,52.5,0.044398794056255,0.059938371975944,927.19754772108,1016.2,0.9748867472652282,1.0308667982144535,1,899.4556498986329,904.2059201466649,0.11024042916871327
2023-10-17 14:00:00,917.0,153.702,17.8,0.0,52.9,0.044786252466343,0.060461440829563,925.92802140441,1015.57,0.9761045470041707,1.0259428054301798,1,918.3089600468447,900.0871255426587,0.11256491363761797
2023-10-17 15:00:00,854.0,153.702,17.5,0.0,55.0,0.043876878772452,0.05923378634281,926.886680946,1015.19,0.9761045470041707,1.022984156952893,1,852.7527219961648,900.4147133751916,0.11237854714019192
2023-10-17 16:00:00,906.0,153.9,16.7,0.0,57.9,0.043912156022579,0.059281410630482,929.23616136261,1015.05,0.9748487399846331,1.0218962806627125,1,902.5520372487196,902.5120556290311,0.11119147677945489
2023-10-17 17:00:00,927.0,153.905,16.0,0.0,60.5,0.043158094477723,0.058263427544926,930.76668590436,1015.38,0.9748170695145384,1.0244624131196212,1,925.761015725952,902.7597941272696,0.1110519548178198
2023-10-17 18:00:00,922.0,153.943,15.4,0.0,63.7,0.042927302470673,0.057951858335409,931.78956903641,1015.66,0.9745764411739087,1.0266447903605704,1,922.5014077004699,904.987160490244,0.10980407321992458
2023-10-17 19:00:00,920.0,154.09,14.8,0.0,65.3,0.04206675738038,0.056790122463512,932.85697266829,1015.57,0.973646707013012,1.0259428054301798,1,918.993367363523,906.7992310910792,0.10879745573300131
2023-10-17 20:00:00,907.0,153.324,14.0,0.0,66.9,0.0425966386775,0.057505462214625,931.13295536698,1015.49,0.9785110033891303,1.025319221793113,1,909.9805294434237,904.9058723064417,0.10984940925644167
2023-10-17 21:00:00,865.0,153.472,14.0,0.0,65.6,0.042923838826651,0.057947182415979,928.49166598002,1015.73,0.9775673809140105,1.0271911106973672,1,868.5884730719306,905.6631908868258,0.10942763748658287
2023-10-17 22:00:00,878.0,153.663,14.1,0.0,63.0,0.043754717239302,0.059068868273057,925.82999075964,1015.45,0.9763522844382514,1.0250075721228384,1,878.6747294863851,905.4094181294821,0.10956882099897955
2023-10-17 23:00:00,910.0,153.658,14.7,0.0,61.1,0.043423761459426,0.058622077970225,925.86153687884,1015.44,0.976384054742578,1.024929674507504,1,910.6597421936809,904.2517426963673,0.1102147956667122
2023-10-18 00:00:00,892.0,153.85,14.6,0.0,62.0,0.043988423086726,0.05938437116708,921.61421258234,1015.21,0.9751655579046802,1.0231396623628615,1,889.9756592189374,904.0313153209514,0.11033814989637196
2023-10-18 01:00:00,858.0,153.364,13.8,0.0,64.8,0.043854866765467,0.05920407013338,921.9311165935,1015.28,0.9782557906916554,1.023684117475457,1,859.2225777216017,904.2111429384669,0.11023750724710879
2023-10-18 02:00:00,928.0,153.356,13.5,0.0,62.8,0.043073822058888,0.058149659779499,924.02415822737,1015.17,0.9783068225803688,1.0228286751779498,1,928.5941717268934,901.3246917902197,0.11186221380979446
2023-10-18 03:00:00,953.0,152.551,13.1,0.0,62.7,0.042701581006972,0.057647134359412,924.72726394203,1014.62,0.9834692731193834,1.0185621745142588,1,954.6435451308041,898.5629469085152,0.11343545150043734
2023-10-18 04:00:00,924.0,152.828,12.9,0.0,64.4,0.041757492156515,0.056372614411295,927.07509031226,1014.35,0.9816867398882079,1.0164742278980277,1,922.0219663722125,899.222753814964,0.11305790767882455
2023-10-18 05:00:00,904.0,153.226,12.3,0.0,69.9,0.04097804150718,0.055320356034692,929.26733500245,1014.03,0.979136837636139,1.0140051661718026,1,897.5362298239585,897.9319306969575,0.11379751649855524
2023-10-18 06:00:00,961.0,154.091,10.9,0.4,82.9,0.041637310876201,0.056210369682871,927.52499576885,1014.16,0.9736403883655439,1.0150074983465396,1,949.7104553835854,896.3543339089327,0.11470699507374828
2023-10-18 07:00:00,913.0,154.121,10.7,0.0,85.4,0.041715298923797,0.056315653547127,928.74961468321,1014.51,0.9734508670696078,1.0177110123717132,1,904.5014923540333,891.5767073753315,0.11749917314828505
2023-10-18 08:00:00,908.0,154.379,10.9,0.3,86.0,0.041979885533967,0.056672845470855,928.7214543766,1014.47,0.971824024534652,1.017401675245578,1,897.7717346697527,887.3402960410198,0.12002381250581154
2023-10-18 09:00:00,889.0,153.899,10.9,1.5,92.2,0.042100291198263,0.056835393117655,927.56551155093,1014.85,0.9748550743255969,1.020344178212799,1,884.2773650238129,886.8864687158822,0.12029703985933897
2023-10-18 10:00:00,894.0,154.028,11.8,0.4,88.0,0.0421982542748,0.05696764327098,927.60942600654,1014.7,0.9740386233907798,1.0191816486174081,1,887.4937272639745,885.0649144794816,0.12139918843487013
2023-10-18 11:00:00,898.0,154.425,11.8,0.2,89.4,0.041712194164271,0.056311462121765,928.08989223569,1014.37,0.9715345383431117,1.0166287437235733,1,886.9455636054378,885.2966932388441,0.12125845919461009
2023-10-18 12:00:00,947.0,154.652,12.2,0.2,91.6,0.042749159385802,0.057711365170833,925.23497878324,1013.83,0.9701085086751872,1.0124650491047167,1,930.1443080524723,882.8544239074545,0.12274856607619584
2023-10-18 13:00:00,849.0,154.495,12.3,0.6,90.9,0.04322370094947,0.058351996281785,922.52691169719,1013.11,0.9710943466366875,1.006939970756721,1,830.1808223407044,879.2873858100767,0.12495401776242618
2023-10-18 14:00:00,874.0,154.109,12.7,0.0,88.0,0.042444877111901,0.057300584101067,923.44585684815,1012.38,0.9735266667335135,1.0013689361388303,1,852.0270828859352,880.7643358566625,0.12403660840899623
2023-10-18 15:00:00,896.0,154.917,12.7,0.0,82.0,0.043279895854929,0.058427859404154,922.24441639967,1012.33,0.96844904744886,1.000988488232778,1,868.5880877509322,875.266753816319,0.12748224972692523
2023-10-18 16:00:00,899.0,154.492,11.5,0.0,87.1,0.043202143789372,0.058322894115652,920.98662208183,1011.98,0.9711132038140166,0.9983293970132893,1,871.5722824165663,869.3921945210315,0.1312593835970527
2023-10-18 17:00:00,917.0,154.265,10.8,0.0,89.3,0.04495784006557,0.060693084088519,916.36798972762,1011.62,0.9725421909288241,0.9956017009728025,1,887.8986928133595,862.5961060221325,0.1357569136011476
2023-10-18 18:00:00,832.0,154.446,10.2,0.0,93.5,0.046451901051974,0.062710066420164,912.24259428882,1012.14,0.9714024389342232,0.9995441039521982,1,807.8383708940381,856.9231865978987,0.13962071189816283
2023-10-18 19:00:00,847.0,154.629,10.2,2.4,95.9,0.046461239277138,0.062722673024136,912.32511429739,1011.48,0.9702528056421179,0.994542944121497,1,817.31949534004,847.7218033041075,0.14611070553270306
2023-10-18 20:00:00,934.0,154.863,10.3,0.1,96.0,0.04646891808809,0.062733039418921,910.84698929941,1011.36,0.9687867410784696,0.9936363344333149,1,899.0886736401222,840.6882379397584,0.15126762670005428
2023-10-18 21:00:00,856.0,154.301,10.4,0.0,95.9,0.046753469609221,0.063117183972449,911.43295567964,1011.02,0.9723152868979141,0.991072092572422,1,824.8711713983165,834.7024248255226,0.15579741695705263
2023-10-18 22:00:00,920.0,154.187,10.4,0.0,95.0,0.047253432959456,0.063792134495265,909.11352816022,1010.58,0.9730341798182404,0.9877634825739429,1,884.2374197110856,829.5978710990271,0.15976742921666132
2023-10-18 23:00:00,887.0,153.945,10.4,0.0,94.9,0.048003610389287,0.064804874025537,905.65431452845,1010.3,0.9745637798150966,0.9856637567836294,1,852.0452782403303,823.0553099924886,0.1650064870496437
2023-10-19 00:00:00,842.0,153.45,10.4,0.9,95.9,0.047804655992451,0.064536285589809,907.64532008364,1009.15,0.9777075339435324,0.9770865923568998,1,804.3667448818704,818.1092378472619,0.16908427002767923
2023-10-19 01:00:00,941.0,153.19,10.4,2.0,96.9,0.049656750375117,0.067036613006409,902.30910961741,1008.3,0.979366937030061,0.9707949568330024,1,894.6693788396595,811.0887342819701,0.17505390391842943
2023-10-19 02:00:00,841.0,153.382,10.6,1.2,97.0,0.051542694398507,0.069582637437984,896.61986830233,1007.98,0.9781409884056476,0.9684368521155965,1,796.6522027586517,809.0298796432721,0.17684647565712935
2023-10-19 03:00:00,864.0,152.988,10.7,2.1,97.6,0.053221839782966,0.071849483707005,889.8341320031,1006.87,0.9806600588519037,0.9603014820688264,1,813.6541220439043,805.2061844183278,0.1802277793712326
2023-10-19 04:00:00,808.0,152.891,10.6,9.2,98.4,0.055320629313872,0.074682849573727,883.94933200223,1006.44,0.9812822277546425,0.9571683391693743,1,758.9158423986385,800.9041730194508,0.18411532653240886
2023-10-19 05:00:00,811.0,152.288,10.7,4.1,97.8,0.059810482696067,0.080744151639691,874.40692492119,1005.86,0.9851677156679123,0.9529584265943415,1,761.386163642347,797.41374549389,0.1873363136507285
2023-10-19 06:00:00,781.0,152.87,10.9,1.0,98.0,0.063284217484054,0.085433693603473,867.0144667896,1005.58,0.9814170280868387,0.9509326872136936,1,728.8772563325937,793.3019365051679,0.19121004036503517
2023-10-19 07:00:00,785.0,152.333,11.1,0.4,96.1,0.066161768018722,0.089318386825275,860.50944660587,1005.67,0.9848766917452886,0.9515833476722562,1,735.6959236096563,792.0776735061495,0.19238039777049462
2023-10-19 08:00:00,805.0,152.573,11.2,0.0,97.5,0.068399898864633,0.092339863467254,855.09399328294,1005.82,0.9833274634675534,0.9526687712624982,1,754.1122199280941,789.1162625242828,0.19524438036008357
