datetime,uncorrectedNeutrons,incoming,TAVG,RHAVG,soil_moisture_gravimetric[g/g],soil_moisture_volumetric[m3/m3],pressureCorrectedNeutrons,PRESS(hPa),incoming_correction,press_correction,RH_correction,corrected_neutrons,movingAvg_neutrons,soil_moisture,PREC,cumulatedPrec
2023-06-06,748.0416666666666,154.63129166666667,20.208333333333332,81.75416666666666,0.11804949334953457,0.15936681602187167,754.2797655699733,1013.9499999999999,0.9701029443607362,1.0133979786413605,1.0,735.319409050513,733.9310847521929,0.2588398636995424,0.30000000000000004,16.0
2023-06-07,735.6666666666666,155.258875,20.474999999999998,82.35416666666667,0.12078673263440876,0.16306208905645125,756.1020040688176,1014.5370833333333,0.9661552427555935,1.0179341555690327,1.0,723.4691871336896,725.6592976354037,0.27064985174031336,9.9,25.9
2023-06-08,740.875,154.71375,21.8,73.75,0.13111729858037083,0.17700835308350207,739.63788079369,1012.1433333333333,0.969577582102509,0.9996234925359606,1.0,717.7790504697199,719.2097342969942,0.280159752482767,0.1,26.0
2023-06-09,773.375,154.967875,23.6875,66.67083333333333,0.11707859007678251,0.15805609660365666,757.7982693251829,1010.3129166666666,0.9679580624205549,0.9857826683256102,1.0,737.872578452082,734.8591165180466,0.25764989945593114,0.0,26.0
2023-06-10,743.0416666666666,155.58258333333333,20.95,82.16250000000001,0.12337674886541376,0.16655861096831,747.0888875703596,1010.4420833333334,0.9641492836038402,0.9867369433601542,1.0,706.8998414031547,709.9131065711284,0.2945668093501158,19.5,44.2
2023-06-11,746.25,154.67516666666668,22.570833333333336,71.8,0.13495204082860415,0.1821852551186154,731.1916516303521,1010.585,0.9697833299702571,0.9878103427767075,1.0,714.8534368865829,712.6146299427043,0.29013716677957324,0.0,44.2
2023-06-12,760.5416666666666,154.4315,22.566666666666666,69.22500000000001,0.12557428482844626,0.1695252845184021,743.7120743999362,1010.4425,0.9713162721049229,0.9867567711912932,1.0,728.8215843591616,728.2304095923969,0.2668161154236417,0.0,44.2
2023-06-13,768.5416666666666,154.42741666666666,20.758333333333333,77.2625,0.11986875252487876,0.16182281590858624,753.4880681515533,1008.8545833333333,0.9713487161549361,0.9749095842336036,1.0,727.7650686579437,728.7637767898965,0.26602201045377855,0.0,44.2
2023-06-14,782.625,154.82816666666665,20.995833333333334,74.78333333333333,0.11639416330161707,0.15713212045718333,754.0341466794016,1009.25875,0.9688206799440509,0.9779167333489438,1.0,741.4419378901492,740.1813897453538,0.2506543090080175,0.0,44.2
2023-06-15,772.9583333333334,155.35483333333335,21.795833333333334,66.1375,0.11065020548143334,0.14937777739993627,767.7252629450687,1011.81625,0.9655584911569209,0.9970974409424223,1.0,744.0801672623669,746.2364798388274,0.24282810320908887,0.0,44.2
2023-06-16,794.3333333333334,155.050375,23.1125,60.25,0.1029866645346681,0.13903199712180125,785.231194227255,1012.2275,0.9674397968849072,1.0002421173604046,1.0,768.5417891702155,764.6287899612622,0.22089409065258983,1.4000000000000001,45.6
2023-06-17,780.9166666666666,154.45983333333334,22.704166666666666,61.02916666666667,0.10150137851170066,0.13702686099079542,787.2725646634653,1012.8979166666667,0.971137818462859,1.005332447095017,1.0,762.3289488220133,765.5517608770091,0.21987003435901922,0.0,39.0
2023-06-18,789.625,154.64583333333334,24.275000000000002,62.50416666666666,0.09517235361804376,0.12848267738435917,793.7890665011288,1013.7420833333334,0.9699721679563607,1.011798043850234,1.0,774.8635130179322,774.5852624537289,0.21004045942208083,0.0,33.5
2023-06-19,804.3913043478261,154.696625,25.504166666666666,55.9,0.08662628981609383,0.11694549125172739,807.285692991357,1014.3917391304348,0.9696519422628818,1.0168072788309672,1.0,792.5517019485337,784.8419183471273,0.19947206789963437,0.0,31.2
2023-06-20,804.0,154.14941666666667,26.441666666666666,48.94166666666666,0.0782492957476748,0.10563654925936083,826.0812681352326,1015.2604166666666,0.9730893716665682,1.0235426952508349,1.0,800.7730630440468,799.6028586214409,0.18532879175721048,0.0,30.9
2023-06-21,808.25,154.25095833333333,27.349999999999998,53.18333333333334,0.07742245441824709,0.10452031346463371,825.01213564855,1015.9979166666667,0.9724624885323626,1.0292998286664246,1.0,808.9734554448379,807.584569647185,0.17814140071412501,0.0,21.0
2023-06-22,812.125,153.95116666666667,27.504166666666666,61.12083333333334,0.07396592457898966,0.09985399818163683,831.0159413454484,1015.4008333333333,0.9743411867602898,1.024700822547441,1.0,810.6915046573316,811.1491376403077,0.1750271980574543,0.0,20.9
2023-06-23,841.0,153.80083333333334,25.620833333333334,64.97500000000001,0.07188316665651508,0.09704227498629546,839.5439352885929,1012.3395833333334,0.9753329336300623,1.0010762021110557,1.0,821.0467322035214,821.3525079562346,0.16641462580788313,0.0,20.9
2023-06-24,847.3333333333334,153.990625,24.212500000000002,60.65833333333333,0.06858626017496341,0.0925914512362007,852.7977734711188,1015.8604166666668,0.9740946265562628,1.0282337183466916,1.0,848.6571856235083,844.0531319205589,0.14886759489588264,0.0,1.4000000000000001
2023-06-25,842.2916666666666,153.37812499999998,23.979166666666668,59.1875,0.05938798862665629,0.08017378464598596,868.9753339080871,1015.2770833333334,0.9780066362120247,1.0237022557739996,1.0,843.1860808526657,847.2929667477582,0.14644007363926423,0.0,1.4000000000000001
2023-06-26,866.4583333333334,151.86745833333333,25.291666666666668,55.75833333333333,0.05535386434298725,0.07472771686303288,871.91820766796,1013.55875,0.9877187105120155,1.0104098414532554,1.0,864.6551392577317,861.6957079274748,0.13637243837788487,0.0,1.4000000000000001
2023-06-27,871.8333333333334,151.00408333333334,26.258333333333336,65.08749999999999,0.05712361949603692,0.07711688631964979,866.0263693121042,1010.2158333333333,0.9933601860556975,0.9851198514173528,1.0,852.9374086301113,850.9803316960109,0.14379457174709906,1.2,2.6
2023-06-28,846.1666666666666,151.10104166666667,22.395833333333332,75.08333333333333,0.06654674698349367,0.08983810842771657,848.6497421948279,1012.7629166666667,0.9927244169086665,1.0043373374104634,1.0,843.6903533216072,845.9239256687018,0.14744743230580756,0.6,3.2
2023-06-29,870.4583333333334,152.53404166666667,23.495833333333334,58.85,0.05977512974412875,0.08069642515457391,869.0504730021595,1014.5175,0.9834215547016963,1.0178266680509396,1.0,871.0449581481881,870.8810096202192,0.13040420386760257,0.0,3.2
2023-06-30,896.125,152.48858333333334,21.558333333333334,75.89583333333333,0.05000980692627246,0.06751323935046784,896.7743456588079,1010.0308333333334,0.983717082243691,0.9837114977529002,1.0,867.1897967451582,865.9530273498902,0.13397128656975246,1.6,3.4000000000000004
2023-07-01,886.875,151.96933333333334,22.304166666666664,76.0125,0.06432304167089709,0.08683610625571105,853.0917695425142,1006.8491666666667,0.9870658868306043,0.9601717824618657,1.0,840.311474263282,839.507384201023,0.15221789658827095,0.2,3.6
2023-07-02,885.9166666666666,152.28733333333335,24.724999999999998,69.625,0.06179794853456396,0.08342723052166139,859.5609879139188,1008.0375,0.9849889835733597,0.9688735818298393,1.0,845.4438493449247,848.9597657698896,0.14523871802317614,0.0,3.6
2023-07-03,843.8333333333334,151.57766666666666,24.170833333333334,77.97083333333333,0.06426162039917867,0.0867531875388911,854.5815718080609,1010.0075,0.989618421046239,0.9834920584678004,1.0,820.8141673647975,819.2609150882267,0.17017659797944262,21.3,24.900000000000002
2023-07-04,746.0833333333334,151.73604166666667,23.820833333333336,69.48333333333333,0.10752908113715699,0.14516425953516252,767.7403772087224,1012.6908333333332,0.9885778489252356,1.0037595486450075,1.0,740.2772689427194,744.0902583886387,0.24557899235236616,0.6,25.500000000000004
2023-07-05,757.0833333333334,151.72854166666667,24.491666666666664,67.50833333333334,0.11108424076497792,0.1499637250327204,755.2868448286267,1011.9383333333334,0.9886143158146844,0.9980607543672178,1.0,746.9219851492652,745.9461677899122,0.24309067838099105,0.0,25.500000000000004
2023-07-06,751.0,152.338125,22.704166666666666,74.97500000000001,0.11128865982886417,0.1502396907689675,756.0788331725333,1014.4545833333333,0.9846693381199025,1.01734532203299,1.0,752.2767719457028,751.2876268176323,0.2365200546567057,0.0,25.500000000000004
2023-07-07,740.625,152.604,23.59583333333333,68.375,0.10464826035779422,0.14127515148302208,768.1028721737499,1018.9183333333334,0.9829812077492163,1.052403586919921,1.0,766.1971802786233,759.7995342837372,0.22640785064434846,0.0,25.500000000000004
2023-07-08,765.4347826086956,152.41150000000002,24.75,64.3875,0.0918145338773884,0.12394962073447478,795.8176003002948,1018.9021739130435,0.9841925744665049,1.0522752776998434,1.0,791.6424904799871,802.9860035663846,0.18223968610086339,0.0,25.500000000000004
2023-07-09,784.0416666666666,152.13408333333334,26.900000000000002,62.51666666666667,0.08199128250263917,0.11068823137856375,816.7111475551479,1018.7408333333333,0.9859922521377918,1.050984767372037,1.0,812.3461113572889,808.442441408463,0.1773853577532132,0.0,25.500000000000004
2023-07-10,788.4166666666666,152.72241666666665,28.366666666666664,61.95416666666667,0.07746880013998005,0.10458288018897333,820.104848571172,1017.6025,0.9821793023123534,1.0419723809056192,1.0,806.659163805289,805.407544949199,0.18006539607260377,0.0,25.500000000000004
2023-07-11,807.8333333333334,152.564875,29.208333333333332,62.666666666666664,0.07374941510926375,0.09956171039750604,824.1980026190863,1014.7104166666667,0.9831986500145936,1.0193152443993914,1.0,809.4112422587374,813.4271509661577,0.17309451903102746,0.0,24.300000000000004
2023-07-12,834.0416666666666,152.65566666666666,28.254166666666666,69.16250000000001,0.07103932720950908,0.09590309173283718,835.4767001599712,1012.4016666666666,0.9826708094692641,1.001581989935137,1.0,820.8770420173227,824.1273426674132,0.16414428280428367,0.0,23.700000000000003
2023-07-13,846.0416666666666,153.956,26.275000000000002,74.34166666666667,0.06999535258091368,0.09449372598423354,840.9357771302758,1012.0704166666666,0.9743157875120474,0.9990364644489497,1.0,823.505418831413,819.7638220442587,0.16771655185358925,0.0,23.700000000000003
2023-07-14,845.625,155.49429166666667,26.454166666666666,70.70416666666667,0.06732047194055463,0.09088263711974882,849.1119163958311,1014.5100000000001,0.9646753127791485,1.017728958618069,1.0,830.1609920877951,829.9265861100293,0.1595469122225996,0.0,22.100000000000005
2023-07-15,845.3333333333334,152.499625,27.020833333333332,70.625,0.06253874958916363,0.08442731194537084,860.2155805334304,1013.8933333333333,0.9836721559025472,1.0129711907112096,1.0,842.2489608560769,839.8900715886895,0.15187164834671865,0.0,21.900000000000002
2023-07-16,851.5416666666666,151.98383333333334,28.820833333333336,67.24166666666666,0.06095858736163492,0.08229409293820716,853.1630373302446,1013.0858333333334,0.9869907700870653,1.0067617106055968,1.0,846.0474115260466,848.5237332928609,0.14557746542264335,0.0,21.900000000000002
2023-07-17,857.6666666666666,150.58516666666665,29.212500000000002,57.65416666666667,0.05634315243389362,0.07606325578575646,866.1439858147813,1014.2520833333333,0.9961647069917655,1.0157449275170871,1.0,867.7712037716077,869.0243630158993,0.13156878839160013,0.0,0.6
2023-07-18,862.6666666666666,150.97716666666668,29.291666666666668,65.63333333333334,0.051480327793662045,0.06949844252144376,880.4200554265539,1014.2891666666666,0.9935496593534902,1.0160737457832127,1.0,870.8556647124273,867.7238576210216,0.1324461273717439,0.0,0.0
2023-07-19,873.9583333333334,152.54129166666667,28.791666666666668,70.9375,0.05778423660694767,0.07800871941937913,863.2459049085091,1009.0804166666667,0.9833650941116145,0.97673573699549,1.0,839.2246162858582,834.986199348256,0.15585619423998978,10.2,10.2
2023-07-20,841.7083333333334,153.74254166666665,26.395833333333332,73.15833333333333,0.07289228901026204,0.09840459016385371,828.3236852222408,1007.42125,0.9757177784103889,0.964372757042656,1.0,791.8727429605797,800.3674738272281,0.1847174506415985,0.1,10.299999999999999
2023-07-21,869.25,153.10583333333332,25.9875,75.69583333333334,0.07656455639238084,0.1033621511297143,823.8418707749801,1006.7420833333334,0.9797416683013466,0.9593928580731906,1.0,816.9283749982545,815.7754511961278,0.17116961826826393,0.0,10.299999999999999
2023-07-22,833.25,153.92675,24.604166666666668,77.22916666666667,0.06967356925050609,0.09405931848818316,835.7067705993667,1011.2016666666667,0.974546053054257,0.9925103244172228,1.0,805.6735107364412,807.0927515502061,0.17890028327105675,8.6,18.9
2023-07-23,807.375,153.45408333333333,25.995833333333334,70.49583333333334,0.08093247949992738,0.10925884732490292,810.2794698010197,1013.4604166666667,0.9775021711991646,1.0096762919389464,1.0,796.7565758961208,795.7766594666637,0.1890370812766712,0.2,19.099999999999998
2023-07-24,854.5833333333334,153.17541666666668,25.95,70.42916666666666,0.07472415626697133,0.10087761096041097,829.2167868263055,1007.70375,0.9792806906569943,0.9667125120449448,1.0,808.7699595143184,811.0564656858261,0.17510604795604515,0.0,19.099999999999998
2023-07-25,918.3333333333334,152.98541666666668,25.1125,65.94583333333334,0.07327518541258071,0.09892150030698434,831.7902503022761,1000.2754166666667,0.9804987669054035,0.9134169190743114,1.0,822.2953638560783,818.3469287211552,0.1690524054722985,0.0,19.099999999999998
2023-07-26,874.4347826086956,152.10524999999998,23.21666666666667,65.80833333333334,0.07339511279929808,0.09908340227905295,834.1783301456078,1006.6400000000001,0.9862582036823411,0.9588193711455176,1.0,828.7995980573556,,,4.9,24.0
2023-07-27,841.7916666666666,151.78408333333334,22.416666666666668,68.74583333333334,0.071502249153765,0.09652803635758288,840.250818011803,1012.9708333333333,0.9882672140153193,1.0059011333761525,1.0,836.7227305635269,837.5136415212928,0.15366212711733163,0.0,24.0
2023-07-28,859.0,152.296875,23.704166666666666,66.47083333333333,0.06619375052931634,0.08936156321457704,850.0890243088846,1011.4979166666667,0.9849435576460692,0.9946956043569167,1.0,841.5550796543401,842.8302939564561,0.14975937178320145,0.0,24.0
2023-07-29,877.0833333333334,152.19954166666665,26.02916666666667,63.26666666666667,0.0595728129569105,0.08042329749182908,868.3978802635762,1011.1291666666666,0.985590747140456,0.9919411638553334,1.0,857.4248314407404,855.6527386360663,0.14051668989408603,0.0,24.0
2023-07-30,877.6666666666666,152.525875,26.208333333333332,66.00416666666666,0.059705683331531166,0.08060267249756704,863.3944493116068,1010.5079166666666,0.9834698174671406,0.9872419380114241,1.0,852.0182335559861,849.5854015435347,0.1447852675295674,0.0,24.0
2023-07-31,892.4166666666666,153.66375,26.120833333333334,71.79583333333333,0.05651027404610658,0.07628886996224384,870.5308610242568,1010.2445833333333,0.9762204723970608,0.9852880471012723,1.0,858.0125801835248,859.6156469910258,0.13780826583625944,0.0,24.0
2023-08-01,949.0833333333334,152.96608333333333,25.291666666666668,64.99583333333334,0.05067610525359667,0.06841274209235558,889.9849654093408,1003.5354166666666,0.9806488233124117,0.9363916263535587,1.0,871.252348110069,871.8676808472989,0.12971336953267612,0.0,24.0
2023-08-02,928.7083333333334,149.084375,25.575,64.3875,0.049971804886185044,0.06746193659634966,882.5808161662288,1004.4362500000001,1.0061466713871876,0.942726053350044,1.0,880.7700607900614,879.3278931639926,0.12493332883208597,0.0,13.8
2023-08-03,942.5416666666666,150.31033333333332,27.429166666666664,59.5875,0.048568052255171044,0.06556687054448071,880.0624806650754,1003.8458333333333,0.9979507555168171,0.9384839605953338,1.0,882.7160965804304,884.7342658675367,0.12161035215274035,0.0,13.7
2023-08-04,951.9166666666666,149.57025000000002,23.4375,64.26666666666667,0.04561667483968201,0.06158251103357076,891.5901967608062,1004.7945833333333,1.0029239378159949,0.9452793961217357,1.0,902.5422066413948,896.3328946778971,0.11474931317523285,0.30000000000000004,14.0
2023-08-05,879.375,147.728375,18.75,85.28333333333333,0.055077814514654294,0.07435504959478338,868.6836071697038,1004.7454166666666,1.0154231342550166,0.9449377862030229,1.0,843.637657107779,850.3170749213915,0.14481319288204153,6.8999999999999995,12.3
2023-08-06,891.75,146.93183333333334,22.108333333333334,66.00416666666666,0.07432171781912013,0.10033431905581258,823.2986192750192,1003.8229166666666,1.0208897883413377,0.9383523210916067,1.0,854.2545247197004,850.7211216091017,0.1441300403210952,0.0,12.100000000000001
2023-08-07,876.5,147.12662500000002,20.995833333333334,62.85833333333333,0.06711921671005233,0.09061094255857062,846.999367492775,1010.5870833333333,1.0195533168474686,0.9879051216074092,1.0,882.9969282656167,883.948502271354,0.12232187156493474,0.0,12.100000000000001
2023-08-08,875.9583333333334,147.52375,21.304166666666667,56.94166666666666,0.05159237035372637,0.06964969997753066,886.1383036513099,1014.6070833333333,1.0168276960641967,1.0184835978238056,1.0,907.0359756744102,907.0348782993982,0.10868639216021758,0.0,12.100000000000001
2023-08-09,860.6666666666666,147.38762499999999,22.72083333333333,66.44583333333334,0.05385835245021554,0.07270877580779088,880.79136922412,1014.0933333333334,1.0177623809622516,1.0145060406976418,1.0,888.6163000792403,891.1127321446802,0.11778229110153854,0.0,7.199999999999999
2023-08-10,868.2083333333334,149.342,23.391666666666666,69.21249999999999,0.052012287762752796,0.07021658847971604,881.25377541335,1016.63375,1.0044485424126035,1.03430056082807,1.0,901.9683069466302,898.9258185895528,0.1132828138516035,0.0,7.199999999999999
2023-08-11,857.3333333333334,150.68633333333335,24.320833333333336,65.1875,0.04085583214741146,0.05515537339900567,908.6246809622612,1019.7833333333333,0.9954665408333203,1.0593415273172966,1.0,904.0752176384359,908.2959904203041,0.108021262177094,0.0,7.199999999999999
2023-08-12,874.2083333333334,152.09545833333334,24.6125,65.0625,0.045480942121666,0.061399271864248955,907.0618089258479,1018.59375,0.986253228216619,1.0498523225803884,1.0,904.9265765606971,899.4959853337526,0.11296523115452804,0.0,7.199999999999999
2023-08-13,898.0434782608696,152.93216666666666,25.558333333333334,67.96666666666667,0.038140263038891,0.051489355102502785,927.0471267173017,1016.5647826086957,0.9808482053840555,1.0337588795106092,1.0,908.0138172730611,912.9171178935807,0.10546415957303985,0.0,7.199999999999999
2023-08-14,908.4583333333334,153.10204166666668,25.40416666666667,63.762499999999996,0.03599479270544783,0.048592970152354586,928.1912559453941,1015.9675000000001,0.9797529342372902,1.0290549082372757,1.0,915.9113655474977,923.1049269117406,0.10010845401391072,0.0,7.199999999999999
2023-08-15,926.7916666666666,153.35483333333335,25.63333333333333,63.34166666666667,0.03323039826104859,0.044861037652415586,948.9191783334413,1015.2708333333334,0.9781369203233624,1.0236467218243777,1.0,927.9234394920395,929.065941651129,0.09706038764989645,0.0,7.199999999999999
2023-08-16,928.875,154.24454166666666,26.425,63.958333333333336,0.03222646289807708,0.043505724912403954,947.464941183093,1015.17625,0.9724937932448978,1.0228939937244526,1.0,923.9780623071935,926.0639947765966,0.09855650963824185,0.0,7.199999999999999
2023-08-17,951.2916666666666,154.00316666666666,25.8125,64.4375,0.029649374823451164,0.040026656011659126,959.898884736298,1014.1737499999999,0.9740268999628108,1.0151333619050054,1.0,940.5280997792391,935.5299262227303,0.09381346732529573,0.0,7.199999999999999
2023-08-18,937.0833333333334,153.86879166666668,27.008333333333336,64.67916666666666,0.03185221948952525,0.04300049631085912,953.8800738960987,1013.9904166666666,0.9748781407466618,1.013710086160588,1.0,926.0137355494699,928.3087433725256,0.09741267408941358,0.0,6.8999999999999995
2023-08-19,934.125,152.8525,27.254166666666666,64.90833333333333,0.030439295696653,0.04109304919048154,952.3594689978013,1014.9654166666666,0.9814187680816021,1.021251863170219,1.0,936.2895214832189,934.7142692870569,0.09422023501204395,0.0,0.0
2023-08-20,911.0833333333334,151.04054166666666,27.59583333333333,61.666666666666664,0.030864689506669082,0.04166733083400321,948.0086846817875,1017.1462499999999,0.993114847640074,1.0383170656260408,1.0,939.4728901364336,941.4893689525884,0.09090407785911885,0.0,0.0
2023-08-21,912.4583333333334,151.03454166666668,28.320833333333336,57.0875,0.0308319847347755,0.041623179391946874,949.6350166324668,1017.8958333333334,0.9931791774134253,1.0442694787168891,1.0,946.2366851700972,944.6416542945321,0.08939694666156635,0.0,0.0
2023-08-22,924.7083333333334,151.662375,28.304166666666664,58.35,0.030260983967624333,0.040852328356292954,954.5492783095483,1015.7725,0.9890640158600476,1.027558516324073,1.0,939.7471653331633,946.271334259994,0.08863705246436265,0.0,0.0
2023-08-23,964.75,151.70741666666666,28.712500000000002,56.762499999999996,0.025695940956586626,0.03468952029139192,965.4916629035774,1013.77625,0.98875395824053,1.0120723874776265,1.0,965.411828754548,961.5320735201061,0.08165335454598648,0.0,0.0
2023-08-24,973.0833333333334,152.222125,28.7625,59.99583333333334,0.021719026224236753,0.0293206854027195,980.4702325031262,1013.2820833333334,0.9854161004481842,1.0082965603603575,1.0,966.7997089247455,964.3853977698385,0.08038797806945731,0.0,0.0
2023-08-25,978.9583333333334,152.83779166666667,29.412499999999998,62.82916666666667,0.02743587813315729,0.0370384354797625,969.1267209272013,1010.5491666666667,0.981449834998099,0.9875705481250164,1.0,948.721505283576,952.7034365415279,0.08569339425858659,0.0,0.0
2023-08-26,1024.625,152.012875,29.02916666666667,50.53333333333333,0.022262422068240167,0.030054269792124083,988.0320505287641,1008.625,0.9867693994680343,0.9732284913658993,1.0,983.9747443043234,976.5110045105088,0.07515081604110448,0.0,0.0
2023-08-27,1028.5833333333333,152.34079166666666,27.416666666666668,55.55416666666667,0.02188678624905725,0.02954716143622721,988.1038086283984,1005.0270833333334,0.9846552512828491,0.9470256910577849,1.0,959.0117832611987,962.3390802693253,0.08139213672486673,0.0,0.0
2023-08-28,1060.9583333333333,152.464,23.541666666666668,69.11666666666666,0.02915293731091363,0.03935646536973342,963.1876631122791,998.0279166666666,0.9838935720853845,0.8979564191690955,1.0,937.1028225125469,934.6558356022528,0.09426143098151274,2.1,2.1
2023-08-29,966.6666666666666,151.44995833333334,18.275000000000002,87.71249999999999,0.043456641533229666,0.05866646606986029,916.998387834307,999.5212499999999,0.9904444095326438,0.908210670454655,1.0,869.1654032195898,875.0255974954015,0.12855331915115126,8.7,10.799999999999999
2023-08-30,891.0,151.82883333333334,19.691666666666666,71.22916666666667,0.06750014911295367,0.09112520130248751,845.0615987457417,1004.9033333333333,0.9879820358095966,0.9461263463004829,1.0,832.8275831474415,836.2481802962143,0.15467475735719483,0.2,10.999999999999998
2023-08-31,873.0833333333334,151.55970833333333,20.7625,70.5,0.06310011377745049,0.08518515359955829,855.2902054332895,1011.8904166666666,0.9897187557310505,0.9977753567724971,1.0,862.0104753529918,855.1118275795995,0.14092353749304176,0.3,11.299999999999999
2023-09-01,855.304347826087,152.2765,22.2,67.64999999999999,0.05954010568012926,0.08037914266817431,874.1814834096831,1016.543043478261,0.9850662960506941,1.0335765608905196,1.0,872.0703018577209,877.8738453324935,0.12583770247054762,0.0,11.299999999999999
2023-09-02,854.3333333333334,152.993875,22.995833333333334,71.65416666666667,0.05153879694281979,0.06957737587280692,891.63469697617,1018.58875,0.980499674582223,1.0497685169307043,1.0,879.3062404400074,877.891988162867,0.12583194026623104,0.0,11.299999999999999
2023-09-03,840.375,151.83225000000002,24.1875,70.22500000000001,0.05244473242786862,0.07080038877762258,890.9952685514367,1019.975,0.9879368017796556,1.060883156193832,1.0,880.7350675633716,881.3688731284236,0.12368704212036859,0.0,11.299999999999999
2023-09-04,865.75,151.78325,23.454166666666666,66.50833333333334,0.04736871058810796,0.06394775929394567,904.1878357977849,1020.6445833333333,0.9882555918913886,1.0662983982801,1.0,912.2070606681351,910.9841555759458,0.10673731259848851,0.0,11.299999999999999
2023-09-05,899.9166666666666,152.646,21.8125,58.3125,0.03522125443797117,0.04754869349126117,948.9506835411438,1019.8325,0.982687911943911,1.059741971216234,1.0,937.0989547165365,939.0365717437104,0.09209378354589805,0.0,11.299999999999999
2023-09-06,919.6666666666666,153.39920833333335,21.491666666666664,60.32916666666667,0.030121413418233375,0.04066390811461513,960.4568549703358,1019.1279166666667,0.9778608841570642,1.054101846937913,1.0,947.8314256158928,945.8637474456187,0.08882393770818792,0.0,11.299999999999999
2023-09-07,921.4583333333334,154.05270833333333,22.204166666666666,60.487500000000004,0.029813465611380915,0.04024817857536412,966.4610383622812,1018.4504166666667,0.9737189367607196,1.0486634933078778,1.0,940.8445734229267,938.0601189587105,0.09256595871574695,0.0,11.299999999999999
2023-09-08,933.2083333333334,154.06479166666665,22.400000000000002,60.9625,0.02912470941776546,0.0393183577139835,969.1321461263688,1017.5104166666666,0.9736239003320176,1.0412145915912998,1.0,945.874438528204,947.3128186118316,0.08813508639879242,0.0,11.299999999999999
2023-09-09,942.0416666666666,154.30666666666667,22.770833333333332,56.074999999999996,0.026321881752810916,0.03553454036629454,973.9237531926279,1016.7045833333333,0.9720981665361603,1.0348380638301207,1.0,947.5931824369112,948.4946276845222,0.08758769076272142,0.0,11.299999999999999
2023-09-10,949.375,153.310875,22.958333333333332,57.4125,0.026296501852557,0.03550027750095204,977.154292275247,1016.41375,0.9784093751063216,1.032564076363828,1.0,958.9854184210211,958.0079371524471,0.08321504386015457,0.0,11.299999999999999
2023-09-11,975.8333333333334,153.42558333333332,23.1125,60.80416666666667,0.024780746864631165,0.033454008267252124,984.9100103511684,1013.5925000000001,0.9776810034489095,1.0106893262869596,1.0,964.0218910806557,963.3608364108107,0.08081834236109162,0.0,9.2
2023-09-12,971.7916666666666,152.59125,23.820833333333336,64.09583333333333,0.023515990047115753,0.03174658656360621,983.954507412293,1012.7679166666667,0.9830387070909211,1.0043375876690763,1.0,959.4299853036292,961.7462035971927,0.0815362302211426,0.0,0.5
2023-09-13,964.625,151.03841666666668,23.27916666666667,64.02083333333333,0.027234405819860585,0.03676644785681183,971.7095562237224,1014.0966666666667,0.9931368277200642,1.0145378061971921,1.0,972.0003263273056,967.1638438668475,0.07916772218929896,0.0,0.3
2023-09-14,929.0833333333334,151.5275,23.2,68.4375,0.026483474348252208,0.03575269037014046,973.2880031552496,1015.6870833333334,0.9899273813257712,1.026867322297571,1.0,944.4502746120801,945.0262473939923,0.08981696320311243,15.6,15.6
2023-09-15,785.0833333333334,153.25945833333333,21.349999999999998,84.87916666666666,0.058597865465087044,0.07910711837786767,879.8637980562229,1016.5933333333334,0.978755093060689,1.0339971031898154,1.0,794.5785930348464,803.3431293899858,0.18538508803281206,28.200000000000003,43.800000000000004
2023-09-16,747.5416666666666,153.04070833333333,21.083333333333332,85.6125,0.09955947716765824,0.13440529417633917,778.2761223333291,1016.8195833333333,0.980155161566738,1.0357400809311204,1.0,758.8485981675564,758.0051676865352,0.2284848718452089,0.5,44.300000000000004
2023-09-17,749.75,152.54875,23.05,81.05833333333334,0.10147929604601391,0.13699704966212042,773.5865549005716,1017.0641666666667,0.9833079243493342,1.0376710964182696,1.0,764.9769318632879,764.0405263117349,0.22159246440563718,0.0,44.300000000000004
2023-09-18,762.5416666666666,149.89566666666667,23.170833333333334,78.42083333333333,0.10124858393775411,0.13668558831596708,776.9369434578897,1013.1445833333333,1.0008488140697678,1.0073022162585608,1.0,768.5990466023644,769.8036287327045,0.2151753154038949,0.0,44.300000000000004
2023-09-19,768.5217391304348,147.77779166666667,23.662499999999998,68.21249999999999,0.10066694979007339,0.1359003822165987,766.8158521598574,1011.8973913043478,1.0151137024299395,0.9977221955682126,1.0,776.1386116618391,776.1748579419497,0.20834436622860664,0.0,44.300000000000004
2023-09-20,772.8333333333334,147.04766666666666,21.78333333333333,74.55,0.0986679144956757,0.13320168456916207,770.9981513945492,1013.6483333333334,1.0201039421671643,1.0110930702981753,1.0,797.0608865100959,800.1355319147556,0.18483086182135378,0.0,44.300000000000004
2023-09-21,811.1666666666666,147.40508333333335,22.866666666666664,68.0625,0.09061433567704101,0.12232935316400541,787.1915883346925,1008.04625,1.017621029360375,0.96902208166641,1.0,799.6014121897757,802.6930151356323,0.18256368215374064,0.0,44.300000000000004
2023-09-22,852.1666666666666,148.258875,22.183333333333334,70.53750000000001,0.08435474394263916,0.11387890432256292,801.254622768783,1004.6366666666667,1.011755078640679,0.9441511395317818,1.0,814.0489744785481,815.2122204961811,0.17154163361753402,0.5,44.800000000000004
