#Datetime,soil_moisture_gravimetric[g/g],soil_moisture_volumetric[m3/m3],neutrons,muons,gamma,integration_time(s),V_in(Volt),temperature_in(°C),temperature_ext(°C),ur(%),pressure(hPa)
2023-03-11 21:00:00,0.18347542844889,0.23301379413008,693.76976355918,4869.5356964986,,3609,12.44,12.24,0,0,1003.33
2023-03-11 22:00:00,0.18545913894519,0.23553310646039,700.11490516202,5120.7090280776,,3608,12.48,12.42,0,0,1003.93
2023-03-11 23:00:00,0.18421831037091,0.23395725417105,715.67741595253,5199.0713656794,,3609,12.55,12.51,0,0,1004.45
2023-03-12 00:00:00,0.18349862650036,0.23304325565546,727.07521253647,5084.63837336,,3609,12.58,12.45,0,0,1005.14
2023-03-12 01:00:00,0.18176801650431,0.23084538096048,719.72727537706,5047.7160765429,,3608,12.5,12.99,0,0,1006.11
2023-03-12 02:00:00,0.17754119047872,0.22547731190798,738.72577690612,5055.2441019969,,3609,12.34,13.2,0,0,1006.8
2023-03-12 03:00:00,0.17762514166758,0.22558392991782,694.73962982974,5082.3558149345,,3608,12.36,13.18,0,0,1007.71
2023-03-12 04:00:00,0.17629628508028,0.22389628205196,740.47743195912,5083.5444045633,,3608,12.37,12.7,0,0,1009.1
2023-03-12 05:00:00,0.17853378737546,0.22673790996684,694.50207900198,5422.6410006474,,3608,12.32,12.78,0,0,1009.79
2023-03-12 06:00:00,0.17533196376972,0.22267159398755,728.39182003731,5095.5126796361,,3609,12.33,13.57,0,0,1010.79
2023-03-12 07:00:00,0.17911683008643,0.22747837420977,666.70728293538,5071.4919169048,,3608,12.31,14.27,0,0,1011.91
2023-03-12 08:00:00,0.17853605941484,0.22674079545685,708.52494034214,5123.8630110863,,3619,13.22,17.19,0,0,1013.08
2023-03-12 09:00:00,0.17620926742791,0.22378576963345,697.70369806173,4977.8177343258,,3609,13.13,19.26,0,0,1013.77
2023-03-12 10:00:00,0.1773301416107,0.22520927984559,722.94264647863,4970.5785684398,,3609,14.22,23.46,0,0,1014.36
2023-03-12 11:00:00,0.17550978720447,0.22289742974968,700.73411044729,5116.3286937289,,3608,14.07,24.12,0,0,1014.45
2023-03-12 12:00:00,0.17040853385634,0.21641883799756,681.47569381402,5007.6653133021,,3608,14.05,24.71,0,0,1014.58
2023-03-12 13:00:00,0.16424084040658,0.20858586731635,734.07952067771,5040.5928835182,,3619,14.05,25.16,0,0,1014.86
2023-03-12 14:00:00,0.16504630542454,0.20960880788916,669.94114277815,5145.9631382688,,3609,14.22,24.1,0,0,1014.9
2023-03-12 15:00:00,0.16688203491467,0.21194018434163,703.49530916775,5405.8133212988,,3609,12.95,18.36,0,0,1014.88
2023-03-12 16:00:00,0.17106426244881,0.21725161330999,637.88549248569,5186.4961058067,,3608,12.45,15.18,0,0,1014.83
2023-03-12 17:00:00,0.16788201849337,0.21321016348658,712.31144680234,5034.0553054437,,3608,12.66,13.29,0,0,1015.32
2023-03-12 18:00:00,0.16962930217538,0.21542921376273,688.49034826241,5092.6804002445,,3609,12.6,12.32,0,0,1016
2023-03-12 19:00:00,0.17080056100595,0.21691671247755,699.41379854932,5048.133241826,,3609,12.49,11.11,0,0,1016.72
2023-03-12 20:00:00,0.17267397149877,0.21929594380343,713.85307403057,5076.9005125211,,3608,12.59,11.21,0,0,1017.15
2023-03-12 21:00:00,0.1698063731987,0.21565409396235,769.5339156816,4911.2423497775,,3609,12.5,10.65,0,0,1017.4
2023-03-12 22:00:00,0.1701434105738,0.21608213142873,689.64006527774,5083.0591126395,,3608,12.44,10.67,0,0,1017.64
2023-03-12 23:00:00,0.16912683551829,0.21479108110823,727.19520849247,5148.589241575,,3608,12.38,10.63,0,0,1017.55
2023-03-13 00:00:00,0.17124541605828,0.21748167839401,686.95763862904,5066.3666368758,,3608,12.5,10.38,0,0,1017.64
2023-03-13 01:00:00,0.17122567873852,0.21745661199792,717.98778667892,5032.7498180952,,3609,12.39,10.74,0,0,1018.23
2023-03-13 02:00:00,0.17198322143931,0.21841869122793,732.4046712547,5124.7006752191,,3609,12.51,10.91,0,0,1018.01
2023-03-13 03:00:00,0.17009805736577,0.21602453285453,711.46572706558,4958.2195831213,,3608,12.51,10,0,0,1017.7
2023-03-13 04:00:00,0.17076878947811,0.2168763626372,689.3662561938,4826.0696500958,,3609,12.24,9.21,0,0,1017.66
2023-03-13 05:00:00,0.16605259075027,0.21088679025284,696.55436218069,4915.929899771,,3608,12.31,9.58,0,0,1017.38
2023-03-13 06:00:00,0.16947808115655,0.21523716306882,667.82005361023,5063.298935005,,3608,12.34,12.23,0,0,1017.63
2023-03-13 07:00:00,0.16649045370527,0.2114428762057,708.32829308396,5037.4301238094,,3609,12.95,14.14,0,0,1018.23
2023-03-13 08:00:00,0.16229826125203,0.20611879179008,758.27043365721,4805.0733440223,,3609,13.24,16.61,0,0,1018.1
2023-03-13 09:00:00,0.16119626143602,0.20471925202375,718.54175693287,4973.1101022694,,3608,13.99,22.32,0,0,1018.45
2023-03-13 10:00:00,0.15980965996097,0.20295826815044,756.12654710413,4967.2214761224,,3608,14.13,25.46,0,0,1018.12
2023-03-13 11:00:00,0.15673849453602,0.19905788806075,757.79504580002,5078.6235967144,,3609,14.22,25.85,0,0,1017.77
2023-03-13 12:00:00,0.15540144364539,0.19735983342964,759.52058501488,5401.7964894461,,3609,14.02,24.12,0,0,1017.4
2023-03-13 13:00:00,0.15555200154182,0.19755104195811,713.0780499904,4918.5632170154,,3608,14.03,24.13,0,0,1016.65
2023-03-13 14:00:00,0.15308241218654,0.19441466347691,703.07226171506,5130.0361911768,,3608,13.2,21.36,0,0,1016.16
2023-03-13 15:00:00,0.14936550294285,0.18969418873741,697.11935907136,4932.501239263,,3608,13.06,18.58,0,0,1015.64
2023-03-13 16:00:00,0.14254630477171,0.18103380706008,699.18209392,5008.5492488035,,3609,12.6,15.51,0,0,1015.15
2023-03-13 17:00:00,0.14230968789827,0.1807333036308,711.77950686071,4997.896300277,,3608,12.69,13.18,0,0,1014.75
2023-03-13 18:00:00,0.13936551270743,0.17699420113843,756.67843535251,5185.293658801,,3608,12.64,12.32,0,0,1014.32
